,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 פרק  ,פרק מתוקן,סעיף,סעיף מתוקן,סעיף נקי,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2016 , תקן ח 2016 , כמות חדשה  ,   תקציב ישן   2015 , תקן י 2015 ,   הוצאה בפועל 2014 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק משנה מתוקן לקידוד המתאים,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   ,,,,
99253,99253,754,754,992537545,  99253/754/5,תחזוקת הגינה                    ,9000,0,0,9000,0,5390,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9925,הנרייטה סולד                    ,99253,שירות ותחזוקת מבנים             ת ,,,,
99253,99253,756,756,992537567,  99253/756/7,תחזוקת מערכות מיזוג אויר        ,4000,0,0,4000,0,580,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9925,הנרייטה סולד                    ,99253,שירות ותחזוקת מבנים             ת ,,,,
99253,99253,782,782,992537829,  99253/782/9,תחזוקת ציוד כיבוי אש            ,3000,0,0,3000,0,2583,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9925,הנרייטה סולד                    ,99253,שירות ותחזוקת מבנים             ת ,,,,
99261,99261,435,435,992614357,  99261/435/7,חשמל ואנרגיה                    ,82000,0,0,122000,0,80699,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99261,הנהלה ושירותים מינהליים         ת ,,,,
99262,99262,721,721,992627216,  99262/721/6,חומרי ניקיון                    ,13000,0,0,18000,0,17483,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99262,תפעול                           ת ,,,,
99262,99262,723,723,992627238,  99262/723/8,חומרים מתכלים                   ,47000,0,0,47000,0,42440,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99262,תפעול                           ת ,,,,
99262,99262,752,752,992627524,  99262/752/4,העסקת קבלן ניקיון               ,142000,0,0,140000,0,136783,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99262,תפעול                           ת ,,,,
99262,99262,753,753,992627535,  99262/753/5,ריסוס והדברה                    ,1000,0,0,1000,0,578,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99262,תפעול                           ת ,,,,
99263,99263,434,434,992634347,  99263/434/7,תקוני מבנים  מתקנים ואינונטר    ,10000,0,0,10000,0,9625,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99263,99263,722,722,992637223,  99263/722/3,חומרים למבנה                    ,9000,0,0,9000,0,1717,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99263,99263,754,754,992637542,  99263/754/2,תחזוקת הגינה                    ,12000,0,0,12000,0,3594,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99263,99263,756,756,992637564,  99263/756/4,תחזוקת מערכות מזוג אויר         ,5000,0,0,5000,0,4371,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99263,99263,781,781,992637815,  99263/781/5,השתתפות בעלות השמירה            ,40000,0,0,40000,0,41840,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99263,99263,782,782,992637826,  99263/782/6,תחזוקת ציוד כיבוי אש            ,8000,0,0,3000,0,3991,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9926,בית המהנדס                      ,99263,שירות ותחזוקת מבנים             ת ,,,,
99271,99271,434,434,992714343,  99271/434/3,תקוני מבנים  מתקנים ואינונטר    ,4000,0,0,4000,0,3776,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,435,435,992714354,  99271/435/4,חשמל ואנרגיה                    ,116000,0,0,166000,0,67452,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,722,722,992717228,  99271/722/8,חומרים למבנה                    ,3000,0,0,3000,0,2926,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,724,724,992717241,  99271/724/1,נייר לניגוב ידיים               ,6000,0,0,6000,0,5888,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,752,752,992717525,  99271/752/5,קבלן ניקיון                     ,57000,0,0,56000,0,53916,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,753,753,992717536,  99271/753/6,ריסוס והדברה                    ,1000,0,0,1000,0,0,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,756,756,992717569,  99271/756/9,תחזוקת מערכות אוורור            ,3000,0,0,3000,0,2065,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99271,99271,782,782,992717822,  99271/782/2,תחזוקת ציוד וכיבוי אש           ,8000,0,0,8000,0,6001,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99271,בניין היובל                     ת ,,,,
99272,99272,432,432,992724326,  99272/432/6,תחזוקת החצר הגן                 ,8000,0,0,8000,0,7945,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99272,בית קרדן                        ת ,,,,
99272,99272,434,434,992724348,  99272/434/8,תקוני מבנים  מתקנים ואינונטר    ,65000,0,0,65000,0,46872,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99272,בית קרדן                        ת ,,,,
99272,99272,435,435,992724359,  99272/435/9,חשמל ואנרגיה                    ,352000,0,0,552000,0,327455,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99272,בית קרדן                        ת ,,,,
99272,99272,722,722,992727224,  99272/722/4,חומרים למבנה                    ,10000,0,0,10000,0,9433,9,מפעלים ותקציבי עזר                ,99,תקציבי עזר                        ,992,אגף בתי העירייה                   ,992,9927,בתי עירייה נוספים               ,99272,בית קרדן                        ת ,,,,
