חשבון,שם חשבון,תקציב יחסי,ביצוע יחסי,שריון יחסי,ביצוע + שריון יחסי,יתרת תקציב יחסי,אחוז ביצוע יחסי, תקציב שנתי , ביצוע  שנתי 
1841300781,הוצאות שונות,"30,000","27,771.49",150,"27,921.49","2,078.51",93.07," 30,000 "," 27,771 "
1841300840,בדיקות זכאים,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1841300930,רכישות מיחודות,"4,000","3,197.30",0,"3,197.30",802.7,79.93," 4,000 "," 3,197 "
1841342440,בטוח,"17,100","17,108.00",0,"17,108.00",-8,100.04," 17,100 "," 17,108 "
1842200840,משפחות במצוקה בקהילה,"820,000","434,915.20",127,"435,042.20","384,957.80",53.05," 820,000 "," 434,915 "
1842200841,רווחת הפרט,"10,000",0,0,0,"10,000.00",0," 10,000 ", -   
1842400110,שכר אלימות במשפחה,"655,700","541,070.85",0,"541,070.85","114,629.15",82.51," 655,700 "," 541,071 "
1842400130,שעות נוספות,"7,900","27,184.49",0,"27,184.49","-19,284.49",344.1," 7,900 "," 27,184 "
1842400140,רכב אלימות במשפחה,"24,900","37,190.04",0,"37,190.04","-12,290.04",149.35," 24,900 "," 37,190 "
1842400840,יעוץ נישואין ( מיחזור ),"10,000","2,993.56",250,"3,243.56","6,756.44",32.43," 10,000 "," 2,994 "
1842410110,שכר עיר ללא אל,"219,000","238,043.07",0,"238,043.07","-19,043.07",108.69," 219,000 "," 238,043 "
1842410780,עיר ללא אלימות,0,0,0,0,0,0, -   , -   
1843500110,שכר פעולות קהילתיות,"481,500","511,510.91",0,"511,510.91","-30,010.91",106.23," 481,500 "," 511,511 "
1843500130,שעות נוספות,"5,500",0,0,0,"5,500.00",0," 5,500 ", -   
1843500140,אחזקת רכב עובדים,"1,000",0,0,0,"1,000.00",0," 1,000 ", -   
1843500210,זמניים,"2,700","7,328.52",0,"7,328.52","-4,628.52",271.42," 2,700 "," 7,329 "
1843500840,טיפול בילד בקהילה,"1,059,500","1,059,080.47",0,"1,059,080.47",419.53,99.96," 1,059,500 "," 1,059,080 "
1843500841,"ממון ילדים במסגרת שהייה אחה""צ","50,000","5,840.00","4,800.00","10,640.00","39,360.00",21.28," 50,000 "," 5,840 "
1843800840,אחזקת ילדים בפנימיות,"7,975,000","7,304,356.36",0,"7,304,356.36","670,643.64",91.59," 7,975,000 "," 7,304,356 "
1843900840,אחזקת ילדים במעונות יום,"820,000","819,091.00",0,"819,091.00",909,99.88," 820,000 "," 819,091 "
1844300840,אחזקת זקנים במעונות,"2,024,700","2,010,159.00",0,"2,010,159.00","14,541.00",99.28," 2,024,700 "," 2,010,159 "
1844400110,שכר מועדוני קשישים,"1,187,000","1,155,379.66",0,"1,155,379.66","31,620.34",97.33," 1,187,000 "," 1,155,380 "
1844400115,שכר תקציבי עזר,"21,400","20,233.00",0,"20,233.00","1,167.00",94.54," 21,400 "," 20,233 "
1844400130,שעות נוספות,"19,500","18,447.72",0,"18,447.72","1,052.28",94.6," 19,500 "," 18,448 "
1844400140,אחזקת רכב עובדים,"39,600","45,987.78",0,"45,987.78","-6,387.78",116.13," 39,600 "," 45,988 "
1844400210,זמניים,"260,900","244,600.25",0,"244,600.25","16,299.75",93.75," 260,900 "," 244,600 "
1844400310,משכ' פנסיונרים,0,0,0,0,0,0, -   , -   
1844400798,אחזקה תקציב עזר,"10,000","9,880.00",0,"9,880.00",120,98.8," 10,000 "," 9,880 "
1844400840,טיפול בזקן בקהילה,"730,000","622,394.62","16,107.28","638,501.90","91,498.10",87.46," 730,000 "," 622,395 "
1844410780,מועדוני קשישים,"36,000","28,045.68",0,"28,045.68","7,954.32",77.9," 36,000 "," 28,046 "
1844500820,מרכז יום לקשיש,"300,000","188,893.00",0,"188,893.00","111,107.00",62.96," 300,000 "," 188,893 "
1844500840,מרכז יום לקשיש,"1,070,800","888,967.04",0,"888,967.04","181,832.96",83.01," 1,070,800 "," 888,967 "
1845100840,מפגרים במוסדות,"22,038,000","22,037,691.00",0,"22,037,691.00",309,99.99," 22,038,000 "," 22,037,691 "
1845200440,ביטוח מפגרים במסגרות יום,"42,300","42,221.00",0,"42,221.00",79,99.81," 42,300 "," 42,221 "
1845200840,מפגרים במסגרות יום,"1,663,700","1,663,679.00",0,"1,663,679.00",21,99.99," 1,663,700 "," 1,663,679 "
1845202780,הוצאות אחרות,0,0,0,0,0,0, -   , -   
1845202840,מעש,"776,000","775,637.94",0,"775,637.94",362.06,99.95," 776,000 "," 775,638 "
1845210110,שכר לימן,"257,600","329,098.35",0,"329,098.35","-71,498.35",127.75," 257,600 "," 329,098 "
1845210115,שכר תקציבי עזר,"7,000","6,618.00",0,"6,618.00",382,94.54," 7,000 "," 6,618 "
1845210130,שעות נוספות,"11,200","6,601.12",0,"6,601.12","4,598.88",58.93," 11,200 "," 6,601 "
1845210140,אחזקת רכב_עובדים,"84,200","24,361.79",0,"24,361.79","59,838.21",28.93," 84,200 "," 24,362 "
1845210210,זמניים,"23,300","11,147.40",0,"11,147.40","12,152.60",47.84," 23,300 "," 11,147 "
1845210430,חשמל,"75,000","58,254.89",0,"58,254.89","16,745.11",77.67," 75,000 "," 58,255 "
1845210440,ביטוח לימן,"23,200","23,138.00",0,"23,138.00",62,99.73," 23,200 "," 23,138 "
1845210750,לימן עבודות קבלניות,"104,800","92,040.00",0,"92,040.00","12,760.00",87.82," 104,800 "," 92,040 "
1845210780,לימן שונות,"35,000","31,913.40",630,"32,543.40","2,456.60",92.98," 35,000 "," 31,913 "
1845210798,אחזקה תקציבי עזר,"10,000","9,880.00",0,"9,880.00",120,98.8," 10,000 "," 9,880 "
1845210930,רכישות מיוחדות לימן,"1,000",977,1,978,22,97.8," 1,000 ", 977 
1845300840,שרותים תומכים למפגר,"625,000","618,800.53",0,"618,800.53","6,199.47",99," 625,000 "," 618,801 "
1845400115,שכר תקציבי עזר,"13,000","12,290.00",0,"12,290.00",710,94.53," 13,000 "," 12,290 "
1845400798,אחזקת תקציבי עזר,"10,000","9,880.00",0,"9,880.00",120,98.8," 10,000 "," 9,880 "
1846100840,שיקום לעיוור,"50,000","49,942.00",0,"49,942.00",58,99.88," 50,000 "," 49,942 "
1846300840,טיפול בעוור בקהילה,"147,200","146,511.00",0,"146,511.00",689,99.53," 147,200 "," 146,511 "
1846400840,עוורים מפעלי תעסוקה,"90,700","89,771.00",0,"89,771.00",929,98.97," 90,700 "," 89,771 "
1846500840,נכים בפנימיות,"6,300,600","6,300,149.00",0,"6,300,149.00",451,99.99," 6,300,600 "," 6,300,149 "
1846600840,נכים במסגרות יום,"447,000","446,820.00",0,"446,820.00",180,99.95," 447,000 "," 446,820 "
1846700840,נכים טיפול בקהילה תמיכות,"563,700","562,892.04",0,"562,892.04",807.96,99.85," 563,700 "," 562,892 "
1846710115,שכר תקציבי עזר,"11,000","10,399.00",0,"10,399.00",601,94.53," 11,000 "," 10,399 "
1846710750,עבודות קבלניות,"86,500","78,751.00",0,"78,751.00","7,749.00",91.04," 86,500 "," 78,751 "
1846710798,אחזקה תקציבי עזר,"10,000","9,880.00",0,"9,880.00",120,98.8," 10,000 "," 9,880 "
1846800840,שיקום נכים בקהילה,"328,700","328,217.00",0,"328,217.00",483,99.85," 328,700 "," 328,217 "
1847100110,שכר נערה במצוקה,"201,800","188,129.55",0,"188,129.55","13,670.45",93.22," 201,800 "," 188,130 "
1847100130,שעות נוספות,"3,800",544.2,0,544.2,"3,255.80",14.32," 3,800 ", 544 
1847100140,אחזקת רכב עובדים,"27,700","17,805.85",0,"17,805.85","9,894.15",64.28," 27,700 "," 17,806 "
1847100840,נערות נערים ונשים במצוקה,"150,000","68,619.21",200,"68,819.21","81,180.79",45.87," 150,000 "," 68,619 "
1847200840,מעונות חסות,"80,000",0,0,0,"80,000.00",0," 80,000 ", -   
1847300110,שכר מתאים סמים,"259,000","162,745.25",0,"162,745.25","96,254.75",62.83," 259,000 "," 162,745 "
1847300130,שעות נוספות,"10,000","33,872.09",0,"33,872.09","-23,872.09",338.72," 10,000 "," 33,872 "
1847300140,אחזקת רכב עובדים,"41,600","27,128.51",0,"27,128.51","14,471.49",65.21," 41,600 "," 27,129 "
1847300210,זמניים,"66,700","123,687.39",0,"123,687.39","-56,987.39",185.43," 66,700 "," 123,687 "
1847300780,מניעת סמים,"280,600","280,603.82","1,239.00","281,842.82","-1,242.82",100.44," 280,600 "," 280,604 "
1847300781,אל סם,"60,000","60,000.00",0,"60,000.00",0,100," 60,000 "," 60,000 "
1847300840,סמים משרד הרווחה,"332,000","251,278.10",0,"251,278.10","80,721.90",75.68," 332,000 "," 251,278 "
1847300841,אל סם רווחה,0,0,0,0,0,0, -   , -   
1847300930,ציוד יסודי,"1,000",0,0,0,"1,000.00",0," 1,000 ", -   
1847400115,שכר תקציבי עזר,"20,400","19,286.00",0,"19,286.00","1,114.00",94.53," 20,400 "," 19,286 "
1847400210,מדריך במיתר,0,0,0,0,0,0, -   , -   
1847400430,חשמל,"80,100","75,795.79",0,"75,795.79","4,304.21",94.62," 80,100 "," 75,796 "
1847400440,מפתנים ביטוח,"7,900","7,895.00",0,"7,895.00",5,99.93," 7,900 "," 7,895 "
1847400751,מרכז יום רב תחומי מפתן,"160,000","59,753.92",0,"59,753.92","100,246.08",37.34," 160,000 "," 59,754 "
1847400780,מפתנים הוצאות שונות,"416,000","366,732.57",0,"366,732.57","49,267.43",88.15," 416,000 "," 366,733 "
1847400798,אחזקה תקציבי עזר,"10,000","9,880.00",0,"9,880.00",120,98.8," 10,000 "," 9,880 "
1847400840,מפתנים,"34,000","33,517.00",0,"33,517.00",483,98.57," 34,000 "," 33,517 "
1847400930,מפתן רכישות מיוחדות,"15,000","7,683.66","2,770.00","10,453.66","4,546.34",69.69," 15,000 "," 7,684 "
1848200840,עבודה קהילתית,"15,000","10,304.00",0,"10,304.00","4,696.00",68.69," 15,000 "," 10,304 "
1848300110,שכר התנדבות,"627,800","656,387.02",0,"656,387.02","-28,587.02",104.55," 627,800 "," 656,387 "
1848300130,שעות נוספות    .,"25,000","30,079.77",0,"30,079.77","-5,079.77",120.31," 25,000 "," 30,080 "
1848300140,אחזקת רכב עובדים,"61,400","60,369.11",0,"60,369.11","1,030.89",98.32," 61,400 "," 60,369 "
1848300210,זמניים,0,0,0,0,0,0, -   , -   
1848300780,שבוע התנדבות,"30,000","10,204.21",200,"10,404.21","19,595.79",34.68," 30,000 "," 10,204 "
1848300840,התנדבות,"130,000","104,573.77","3,241.00","107,814.77","22,185.23",82.93," 130,000 "," 104,574 "
1848400780,שמירה בש.י.ל,"84,200","81,919.47",0,"81,919.47","2,280.53",97.29," 84,200 "," 81,919 "
1848400840,שרות יעוץ לאזרח,"15,000","11,501.46",477.9,"11,979.36","3,020.64",79.86," 15,000 "," 11,501 "
1848500110,שכר,"463,200","403,567.49",0,"403,567.49","59,632.51",87.12," 463,200 "," 403,567 "
1848500130,שעות נוספות,"34,700","40,809.80",0,"40,809.80","-6,109.80",117.6," 34,700 "," 40,810 "
1848500140,אחזקת רכב עובדים,"44,400","37,545.90",0,"37,545.90","6,854.10",84.56," 44,400 "," 37,546 "
1848500210,שכר שיקום שכונות,0,0,0,0,0,0, -   , -   
1848500410,שכר דירה,"28,200","27,534.10",0,"27,534.10",665.9,97.63," 28,200 "," 27,534 "
1848500760,השתתפות בחברת ספיר,"15,000","13,200.00",0,"13,200.00","1,800.00",88," 15,000 "," 13,200 "
1849000110,שכר קליטת עליה,"136,300","158,741.69",0,"158,741.69","-22,441.69",116.46," 136,300 "," 158,742 "
1849000130,שעות נוספות,"9,900",0,0,0,"9,900.00",0," 9,900 ", -   
1849000140,אחזקת רכב עובדים,"46,500","30,664.73",0,"30,664.73","15,835.27",65.94," 46,500 "," 30,665 "
1849000840,עולים שרותים שונים,"1,441,000","1,440,995.00",0,"1,440,995.00",5,99.99," 1,441,000 "," 1,440,995 "
1851000391,עזר פנסיונרים,"446,600","338,544.50",0,"338,544.50","108,055.50",75.8," 446,600 "," 338,545 "
1851000810,מועצה דתית-שוטף,"3,000,000","3,000,000.00",0,"3,000,000.00",0,100," 3,000,000 "," 3,000,000 "
1851000812,מועצה דתית ה.שונות,"39,100","39,025.00",975,"40,000.00",-900,102.3," 39,100 "," 39,025 "
1856000820,תמיכות,0,0,0,0,0,0, -   , -   
1860000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1869000110,שכר קליטה,"80,700","122,197.41",0,"122,197.41","-41,497.41",151.42," 80,700 "," 122,197 "
1869000210,פנימיות יום מרכז למידה,"187,600","187,062.31",0,"187,062.31",537.69,99.71," 187,600 "," 187,062 "
1869000784,קליטה ישירה,"10,000","9,729.98",260.62,"9,990.60",9.4,99.9," 10,000 "," 9,730 "
1869000786,פעולות קליטה עירונית,"260,000","232,604.28","18,812.52","251,416.80","8,583.20",96.69," 260,000 "," 232,604 "
1869001110,שכר מועדון נוער עולה,"457,600","389,973.10",0,"389,973.10","67,626.90",85.22," 457,600 "," 389,973 "
1869001140,אחזקת רכב עובדים,"22,900","21,692.47",0,"21,692.47","1,207.53",94.72," 22,900 "," 21,692 "
1869001210,זמניים,"198,800","244,508.78",0,"244,508.78","-45,708.78",122.99," 198,800 "," 244,509 "
1869001781,מועדון נוער עולה,0,0,0,0,0,0, -   , -   
1870000110,משכורת,"675,000","580,375.84",0,"580,375.84","94,624.16",85.98," 675,000 "," 580,376 "
1870000130,שעות נוספות,"92,700","77,255.00",0,"77,255.00","15,445.00",83.33," 92,700 "," 77,255 "
1870000140,אחזקת רכב עובדים,"43,000","68,124.41",0,"68,124.41","-25,124.41",158.42," 43,000 "," 68,124 "
1870000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1913100772,קנית מיים ממפעל המיים,"4,180,000","3,692,392.30",0,"3,692,392.30","487,607.70",88.33," 4,180,000 "," 3,692,392 "
1923000810,השתתפויות ותרומות,"470,000","470,000.00",0,"470,000.00",0,100," 470,000 "," 470,000 "
1930000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1931000110,משכורת ושכר משולבי,"413,100","400,761.60",0,"400,761.60","12,338.40",97.01," 413,100 "," 400,762 "
1931000130,שעות נוספות,0,0,0,0,0,0, -   , -   
1931000140,אחזקת רכב עובדים,"21,800","18,549.41",0,"18,549.41","3,250.59",85.08," 21,800 "," 18,549 "
1931000520,ספרים,"2,000",0,0,0,"2,000.00",0," 2,000 ", -   
1931000596,ליסנג תפעולי,"59,000","57,952.00",0,"57,952.00","1,048.00",98.22," 59,000 "," 57,952 "
1931000750,עבודות קבלניות,"7,000","4,012.00",118,"4,130.00","2,870.00",59," 7,000 "," 4,012 "
1931000751,בדיקת חשבונות חשמל,"28,000","27,612.00",0,"27,612.00",388,98.61," 28,000 "," 27,612 "
1932000115,שכר תקציבי עזר,"25,000","23,635.00",0,"23,635.00","1,365.00",94.54," 25,000 "," 23,635 "
1932000798,אחזקה תקציב עזר,"40,800","40,312.00",0,"40,312.00",488,98.8," 40,800 "," 40,312 "
1933000115,שכר תקציבי עזר,"129,600","122,518.86",0,"122,518.86","7,081.14",94.53," 129,600 "," 122,519 "
1933000440,בטוח,"130,000","129,952.00",0,"129,952.00",48,99.96," 130,000 "," 129,952 "
1933000798,אחזקה תקציב עזר,"217,000","214,405.69",0,"214,405.69","2,594.31",98.8," 217,000 "," 214,406 "
1935000410,שכר דירה דמי חכירה,"905,000","863,010.46",0,"863,010.46","41,989.54",95.36," 905,000 "," 863,010 "
1935000780,הוצאות אחרות,"5,000","2,622.42",886.6,"3,509.02","1,490.98",70.18," 5,000 "," 2,622 "
1935000910,השתתפות  תקציב רגיל בתבר,"250,000","1,254,885.00",0,"1,254,885.00","-1,004,885.00",501.95," 250,000 "," 1,254,885 "
1939000410,שכר דירה לבתי ספר,"1,560,000","1,379,362.19",0,"1,379,362.19","180,637.81",88.42," 1,560,000 "," 1,379,362 "
1940000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1943000110,משכורת ושכר משולבי,"1,574,600","1,537,356.61",0,"1,537,356.61","37,243.39",97.63," 1,574,600 "," 1,537,357 "
1943000130,שעות נוספות,"153,600","212,210.64",0,"212,210.64","-58,610.64",138.15," 153,600 "," 212,211 "
1943000210,זמניים,"122,000","189,260.89",0,"189,260.89","-67,260.89",155.13," 122,000 "," 189,261 "
1943000411,שכירות משרדי חניה,"35,000","34,925.64",0,"34,925.64",74.36,99.78," 35,000 "," 34,926 "
1943000430,חשמל משרדי חניה,0,0,0,0,0,0, -   , -   
1943000492,עזר משרדי,"47,100","46,938.49",0,"46,938.49",161.51,99.65," 47,100 "," 46,938 "
1943000750,חניה תביעות משפטיו,"5,291,000","3,847,891.00",0,"3,847,891.00","1,443,109.00",72.72," 5,291,000 "," 3,847,891 "
1943000751,החזר הוצאות שכר פקחים,"-1,890,000","-1,529,646.81",0,"-1,529,646.81","-360,353.19",80.93," -1,890,000 "," -1,529,647 "
1943000752,הכנסות מהוצ' משפטיות,"-2,250,000","-1,454,000.00",0,"-1,454,000.00","-796,000.00",64.62," -2,250,000 "," -1,454,000 "
1943000753,הוצאות קבלניות שונות,"9,000","5,310.00",0,"5,310.00","3,690.00",59," 9,000 "," 5,310 "
1943000754,מערכות מידע פיקוח עירוני,0,0,0,0,0,0, -   , -   
1943000760,עמלה לחברה הכלכלית,"537,500","188,838.00",0,"188,838.00","348,662.00",35.13," 537,500 "," 188,838 "
1943000796,אחזקת רכב תקציב עזר,"120,100","117,967.38",0,"117,967.38","2,132.62",98.22," 120,100 "," 117,967 "
1960000750,הוצאות חשמל ירוק,"50,000","11,189.83",0,"11,189.83","38,810.17",22.37," 50,000 "," 11,190 "
1970000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1972000110,שכר,"546,400","543,478.70",0,"543,478.70","2,921.30",99.46," 546,400 "," 543,479 "
1972000115,שכר תקציבי עזר,0,0,0,0,0,0, -   , -   
1972000130,שעות נוספות,"167,500","151,612.48",0,"151,612.48","15,887.52",90.51," 167,500 "," 151,612 "
1972000140,אחזקת רכב עובדים,"84,200","59,268.06",0,"59,268.06","24,931.94",70.38," 84,200 "," 59,268 "
1972000720,אחזקת ביוב עירוני חמרים,0,0,0,0,0,0, -   , -   
1972000750,עבודות קבלניות,0,0,0,0,0,0, -   , -   
1972000760,דלק וחשמל,0,0,0,0,0,0, -   , -   
1972000780,הוצאות אחרות,0,0,0,0,0,0, -   , -   
1972000796,אחזקת רכב תקציב עזר,0,0,0,0,0,0, -   , -   
1972000930,רכישות מיחודות,0,0,0,0,0,0, -   , -   
1973000110,טיהור מי ביוב השכר הקובע,"1,007,600","1,046,031.98",0,"1,046,031.98","-38,431.98",103.81," 1,007,600 "," 1,046,032 "
1973000115,שכר תקציבי עזר,0,0,0,0,0,0, -   , -   
1973000130,שעות נוספות,"460,200","462,186.10",0,"462,186.10","-1,986.10",100.43," 460,200 "," 462,186 "
1973000140,אחזקת רכב עובדים,"227,700","159,045.66",0,"159,045.66","68,654.34",69.84," 227,700 "," 159,046 "
1973000210,זמניים,0,0,0,0,0,0, -   , -   
1973000440,טיהור מי ביוב ביטוח,0,0,0,0,0,0, -   , -   
1973000492,עזר משרדי,0,0,0,0,0,0, -   , -   
1973000720,טיהור מי ביוב חמרים,0,0,0,0,0,0, -   , -   
1973000740,הוצאות קיום,0,0,0,0,0,0, -   , -   
1973000750,עבודות קבלניות,0,0,0,0,0,0, -   , -   
1973000760,מיים,0,0,0,0,0,0, -   , -   
1973000761,ארנונה הוד השרון,0,0,0,0,0,0, -   , -   
1973000770,חשמל ומים לפעולות,0,0,0,0,0,0, -   , -   
1973000780,הוצאות שונות,0,0,0,0,0,0, -   , -   
1973000796,אחזקת רכב תקציב עזר,0,0,0,0,0,0, -   , -   
1973000930,רכישות מיוחדות,0,0,0,0,0,0, -   , -   
