חשבון ,פרק,שם חשבון ,מחלקה ,מקורי 2015 ,ביצוע עד ספטמ,תקציב 2016-כו,תקציב בסיס 2016
1845106840,84,משפחות אומנה למפגר 856400,5845100,"85,300","82,600","90,700","90,700"
1845107840,84,משפחות אומנה לשיקום 56401,5845100,"48,000","35,900","48,000","48,000"
1845108840,84,מועדוניות לילדים 0881042 ,5845100,"369,300","139,600","369,300","369,300"
1845109840,84,סביבה תומכת 0856411 ,5845100,"828,000","356,400","828,000","828,000"
1845111840,84,מ.יום ותעסוקה לבוגרים ,5845100,"466,700","228,800","466,700","466,700"
1845112840,84,הסעות לאוטיסים 0881041 ,5845100,"66,700",0,"66,700","66,700"
1845201840,84,מפגרים במעון אמוני 855410,5845200,"86,400","54,200","86,400","86,400"
1845202780,84,מעון לילך הוצאות בגין הכנ,5845200,"10,000","3,100","10,000","10,000"
1845202840,84,מפגרים במעון טפולי 855420,5845200,"4,677,000","4,091,200","5,183,000","5,183,000"
1845203441,84,ביטוח תלמידים מעון יום שי,5845200,"2,000",0,"2,000","2,000"
1845203760,84,מעון יובלים טיפולים פרא-ר,5845200,"562,000","465,200","562,000","562,000"
1845203840,84,מ.יום שיקומי למפגר 622111,5845200,"89,500",0,"89,500","89,500"
1845204760,84,פרא-רפואי המרכז לגיל הרך ,5845200,"562,000","534,600","562,000","562,000"
1845204840,84,"מעשי""ם 0855470 ",5845400,"2,493,500","2,045,700","2,681,900","2,681,900"
1845205760,84,טיפולים הידרותרפיים ,5845200,"40,000","40,000","40,000","40,000"
1845300840,84,שרותים תומכים למפגר 55430,5845300,"143,000","80,500","171,000","171,000"
1845301840,84,נופשונים למפגר 0855920 ,5845300,"542,000","365,700","542,000","542,000"
1845302840,84,מועדונים חברתיים למפגר 33,5845300,"187,000","40,600","266,700","266,700"
1845303840,84,הסעות למ.יום למפגר 855431,5845300,"600,000","655,200","600,000","600,000"
1846100840,84,ילדים עוורים במוסדות 2410,5846100,"228,000","98,200","228,000","228,000"
1846300840,84,שיקום העיוור בקהילה 62083,5846300,"86,700","62,000","86,700","86,700"
1846302840,84,הדרכת עוור ובני ביתו 2430,5846300,"346,700","205,200","346,700","346,700"
1846400840,84,מפעלי שיקום לעוור 0662080,5846400,"69,300","46,900","69,300","69,300"
1846402471,84,מכונות צילום ,5846400,"3,500",0,"3,900","3,900"
1846402840,84,מפעלי תעסוקה ומועדון 2082,5846400,"606,700","788,600","1,066,700","1,066,700"
1846500840,84,אחזת נכים בפנימיות 621040,5846500,"7,992,300","6,162,100","8,583,900","8,583,900"
1846501840,84,אחזקת נכים במש.אומנה 1041,5846500,"764,500","333,500","764,500","764,500"
1846600840,84,תעסוקה מוגנת למוגבל 22010,5846600,"766,700","1,123,200","1,386,700","1,386,700"
1846601840,84,מס.יום לילד המוגבל 622090,5846600,"713,000","538,700","935,300","935,300"
1846602840,84,תכנית מעבר 622012 ,5846600,"226,700","139,000","266,700","266,700"
1846700760,84,קהילה נגישה ,5846700,0,0,0,0
1846700840,84,תוכניות לילד החריג 622020,5846700,"293,300","208,700","293,300","293,300"
1846701840,84,מרכזים להתפתחות הילד 9043,5846700,0,0,0,0
1846702840,84,הסעות נכים 0622015 ,5846700,"346,700","520,600","346,700","346,700"
1846703840,84,מ.יום שיקומי לנכים 622110,5846700,"2,872,000","2,286,500","2,872,000","2,872,000"
1846704840,84,נופשונים להבראה 0622140 ,5846700,"166,700","103,000","166,700","166,700"
1846705840,84,הסעות למעון יום שיקומי 13,5846700,"600,000","492,500","906,700","906,700"
1846706840,84,ליווי למעון יום שיקומי 14,5846700,"133,000","258,600","333,300","333,300"
1846707840,84,מסיכון לסיכוי 0622021 ,5846700,"460,000","347,900","464,400","464,400"
1846710840,84,תעסוקה נתמכת לנכים 622350,5846700,"600,000","251,400","600,000","600,000"
1846711840,84,חלופה למ.יום שיקומיים 115,5846700,"253,300","108,600","551,300","551,300"
1846712840,84,מועדון חברתי לבוגרים 2142,5846700,"206,700","145,900","228,300","228,300"
1846714840,84,עמית למשפחה 622214 ,5846700,"37,500",0,"37,500","37,500"
1846715840,84,איתור לתעסוקה 622013 ,5846700,"40,000","35,000","40,000","40,000"
1846716840,84,מרכז יום לנכים קשים 22260,5846700,0,0,0,0
1846800840,84,מרכזי איבחון ושיקום 18010,5846800,"246,700","57,800","80,000","80,000"
1846801840,84,שיקום נכים בקהילה 0622210,5846800,"73,300","39,100","84,000","84,000"
1846801841,84,"מועדון עירוני לנכים - מע""",5846800,"49,000","36,500","49,000","49,000"
1846802840,84,נכים קשים בקהילה 0621090 ,5846800,"65,600","109,300","134,600","134,600"
1846803841,84,מועדון חרשים ,5846800,"32,000","21,200","32,000","32,000"
1846804840,84,בוגרים עיוורים בקהילה 120,5846800,"440,000","359,600","440,000","440,000"
1846805840,84,ילדים עיוורים בקהילה 2121,5846800,"90,700","10,000","99,000","99,000"
1847100840,84,טיפול בנוער ובצעירים 4023,5847100,"685,000","565,300","685,000","685,000"
1847103840,84,טפול בנערות במצוקה 165420,5847100,"90,700","29,600","90,700","90,700"
1847105840,84,בית נועם 1124260 ,5847100,0,0,0,0
1847106840,84,מיתרים חרדים 1164161 ,5847100,"1,030,700","704,800","1,030,700","1,030,700"
1847106841,84,נוער חרדי מנותק- עירייה ,5847100,0,0,0,0
1847107840,84,נוער וצעיר. חוץ ביתי 5426,5847100,"128,000","198,500","198,500","198,500"
1847108840,84,"פרוייקט עד""י 1165427 ",5847100,"172,000","159,600","660,000","660,000"
1847111840,84,תוכנית מעטפת מבחן נוער 00,5847100,"219,500","167,300","220,000","220,000"
1847112840,84,בתים חמים לנערות 1165428 ,5847100,"877,000","637,500","928,000","928,000"
1847113840,84,פרויקט וינגיט 1164020 ,5847100,"51,200",0,"51,200","51,200"
1847114840,84,מ. לנפגעי תקיפה מינית 429,5847100,"149,000","105,700","173,000","173,000"
1847124840,84,קורת גג - חרות לנוער ,5847100,0,0,0,0
1847200840,84,מעונות-חסות 1166030 ,5847200,0,"51,800",0,0
1847300810,84,פר.תעסוקתי למכורים ,5847300,"66,000","41,200","66,000","66,000"
1847300840,84,התמכרויות מבוגרים 1125061,5847300,"1,272,000","797,400","1,308,000","1,308,000"
1847300841,84,שיקום שיניים לנגמלי סמים ,5847300,0,0,"66,000","66,000"
1847301840,84,בדיקות סמים וסיוע 1125062,5847300,"33,300","20,000","33,300","33,300"
1847302760,84,השתתפות באישפוזית ,5835001,"47,000","23,900","47,000","47,000"
1847303840,84,תוכניות תעסוקה למתמכרים67,5847300,"273,300","210,700","274,000","274,000"
1847305840,84,טיפול בנוער מתמכר 1125161,5847300,"198,700","178,000","198,700","198,700"
1847306840,84,יחידת איתור לנוער ,5847100,"500,000","343,600","500,000","500,000"
1847307840,84,התמכרויות חוץ ביתי 125060,5847300,"126,700","67,100","166,400","166,400"
1847400771,84,חשמל לפעולות מפתן ,5847400,"90,000","62,200","90,000","90,000"
1847400840,84,מפת'ן ממשלתי 1132830 ,5847400,"14,500",0,"14,500","14,500"
1847401840,84,מפת'ן מקומי - החזקה 34410,5847400,"728,200","548,600","728,200","728,200"
1847402840,84,פעולות משלימות למפתנים 20,5847400,"105,300","46,900","105,300","105,300"
1847403840,84,"מית""ר 1134411 ",5847400,"645,200","123,900","700,200","700,200"
1847405840,84,"ת.למניעת אלימות במפת""ן 21",5847400,"90,000","14,900","90,000","90,000"
1847408840,84,"מפתן כולל כ""א 1134412 ",5847400,"21,000",0,"21,000","21,000"
1848200760,84,מרכז גישור עירוני ,5848200,"20,000","14,100","20,000","20,000"
1848200810,84,מלגות מ.השיכון - שיקום שכ,5848200,0,300,"400,000","400,000"
1848200820,84,חברה ורווחה-הקצבות ,5848200,"868,000","273,200","868,000","868,000"
1848200840,84,עבודה קהילתית 1072410 ,5848200,"33,300","35,500","41,000","41,000"
1848300760,84,שירות אזרחי ,5848300,"38,000","10,300","38,000","38,000"
1848300840,84,פע' התנדבות בקהילה 134050,5848300,"96,000","90,200","96,000","96,000"
1848300841,84,יחידת ההיתנדבות-הפעלה ,5848300,"104,000","94,900","104,000","104,000"
1848400840,84,לשכות ייעוץ לאזרח 0132050,5848400,"16,000",900,"16,000","16,000"
1848500760,84,עובדי שכונה למגזרים ,5848500,"270,000","231,600","305,000","305,000"
1848500840,84,שיקום שכונות פעולות 72040,5848500,"30,000","12,000","30,000","30,000"
1849000110,84,השכר הקובע ,5849000,"530,000","378,100","520,000","520,000"
1849000120,84,תוספות שלא נכללות בשכר ,5849000,"81,000","58,900","66,000","66,000"
1849000130,84,שעות נוספות ,5849000,"12,000","10,400","13,000","11,700"
1849000140,84,החזר הוצאות רכב ,5849000,"61,000","36,800","58,000","58,000"
1849000141,84,החזר הוצאות אחר ,5849000,"29,000","18,700","26,000","26,000"
1849000181,84,הפרשות סוציאליות ,5849000,"94,000","64,600","87,000","87,000"
1849000182,84,מיסים ועלויות ,5849000,"93,000","62,700","91,000","91,000"
1849000840,84,נכים בפנימיות עולים 21042,5849000,"86,400",0,"86,400","86,400"
1849002840,84,טיפול בעיוורים עולים 9042,5846300,"133,300","83,400","133,300","133,300"
1849003840,84,פיתוח קהיל. בין תרבות ,5849000,"750,000",0,"750,000","750,000"
1849005840,84,מ.יום טפולי עולים 0855421,5845200,"78,700","17,200","78,700","78,700"
1849006840,84,"מעש""ים- עולים 0855471 ",5845400,"57,800","5,200","60,800","60,800"
1849007840,84,מפגר בפנימיה - עולים 6412,5845100,"1,183,000","1,047,500","1,394,600","1,394,600"
1849008840,84,משפחות עולים במצוקה 26420,5842200,"142,700","116,100","142,700","142,700"
1849009840,84,מעונות יום -עולים 1039011,5843900,"44,000",0,"44,000","44,000"
1849010840,84,ילדים בפנימיות עולים 8411,5843800,"753,000","2,406,900","3,290,300","3,290,300"
1849011840,84,ילדים במצוקה - עולים 9460,5843000,"260,000","113,200","260,000","260,000"
1849012840,84,טיפול בעולים א.ותיק 43447,5844400,"394,100","301,400","396,700","396,700"
1849013840,84,התכנית הביתית 1073222 ,5849000,"317,000","246,300","428,000","428,000"
1849014840,84,תכנית מגשרים 1073221 ,5849000,"87,000","66,000","102,000","102,000"
1849017840,84,אבח. ושקום נכים-עולים 190,5846800,"270,000","341,500","426,700","426,700"
1849018760,84,עולי צרפת ואוקראינה - מ. ,5848200,0,0,0,0
1849021840,84,תוכניות טיפול בעולים 3230,5849000,0,"157,100","302,400","302,400"
1849022840,84,טיפ.בעולים נפגעי סמים 066,5847300,"190,700","117,200","190,700","190,700"
1849023840,84,מ.טיפול באלימות עולים 097,5842400,"309,300","198,400","390,300","390,300"
1849024840,84,תוכנית במעלה 1039472 ,5849000,"68,000","59,600","95,000","95,000"
1849025840,84,חומש אתיופים פעולות 73101,5849000,0,0,0,0
1851000810,85,המועצה הדתית ,1850000,"7,000,000","5,965,000","7,000,000","7,000,000"
1852000820,85,קראים ,1850000,"393,000","271,900","393,000","393,000"
1860000433,86,חומרי נקיון ,1860000,"5,000","3,300","5,000","5,000"
1860000470,86,ציוד משרדי ,1860000,"4,000","3,000","4,000","4,000"
1860000471,86,הוצ' מכונת צילום ,1860000,"11,000",0,"11,800","11,800"
1860000540,86,דואר וטלפון ,1860000,"22,000","14,400","22,000","22,000"
1860000542,86,"רט""ן-תקשורת סלולרית ",1860000,"2,500","1,700","4,000","4,000"
1860000750,86,עבודות קבלניות ,1860000,"250,000","44,900","250,000","250,000"
1860000751,86,פעולות קליטה - חוזים חדשי,1860000,"500,000","135,000","500,000","500,000"
1860000752,86,פסטיבל 'אידיש' בינלאומ ,1860000,"80,000",0,"80,000","80,000"
1860000753,86,פעולות ווטרנים ,1860000,"75,000","74,700","75,000","75,000"
1860000754,86,עברית לכל עולה ,1860000,"46,000","19,000","46,000","46,000"
1860000755,86,שיתוף הציבור בנושא קליטה ,1860000,0,0,"100,000","50,000"
1860000756,86,שכירות בית קנדה ,1860000,0,0,"150,000","150,000"
1860000760,86,עובדי קליטה-אגודה למען הק,1860000,"1,600,000","1,131,800","1,600,000","1,600,000"
1860000762,86,מוקד שכונתי -אתיופים ,1860001,"700,000",0,"700,000","700,000"
1860000771,86,חשמל לפעולות ,1860000,0,0,0,0
1860000779,86,בטיחות עובדים ,1860000,0,0,0,0
1860000811,86,שי לעולים שנה א' ,1860000,"25,000",0,"25,000","25,000"
1860000920,86,העברה מת. פיתוח לת. רגיל ,1860000,0,0,0,0
1860002763,86,קליטת עולי צרפת ,1860002,"200,000","108,700","200,000","200,000"
1860003750,86,עולים על הגל ,1860003,0,0,0,0
1860004760,86,עלייה - אמריקה הלטינית ,1860004,"100,000",0,"100,000","100,000"
1860005760,86,כנס קליטה ,1860005,0,0,0,0
1860006760,86,עולי גאורגיה - פעילות ,1860006,0,0,0,0
1860007760,86,קליטת עולי תורכיה ,1860007,0,0,0,0
1869000110,86,השכר הקובע ,1860000,"232,000","168,100","237,000","237,000"
1869000120,86,תוספות שלא נכללות בשכר ,1860000,"45,000","38,800","46,000","46,000"
1869000130,86,שעות נוספות ,1860000,"8,000","4,700","5,000","4,500"
1869000140,86,החזר הוצאות רכב ,1860000,"28,000","20,500","28,000","28,000"
1869000141,86,החזר הוצאות אחר ,1860000,"12,000","8,700","12,000","12,000"
1869000181,86,הפרשות סוציאליות ,1860000,"52,000","39,500","53,000","53,000"
1869000182,86,מיסים ועלויות ,1860000,"42,000","29,600","43,000","43,000"
1869001110,86,השכר הקובע ,1860001,"224,000","165,100","226,000","226,000"
1869001120,86,תוספות שלא נכללות בשכר ,1860001,"16,000","15,400","16,000","16,000"
1869001141,86,החזר הוצאות אחר ,1860001,"8,000","5,900","9,000","9,000"
1869001181,86,הפרשות סוציאליות ,1860001,"54,000","40,300","54,000","54,000"
1869001182,86,מיסים ועלויות ,1860001,"33,000","23,000","34,000","34,000"
1879000110,87,שכר משולב ,6879000,"390,000","309,400","374,000","374,000"
1879000120,87,תוספות ,6879000,"74,000","57,500","65,000","65,000"
1879000130,87,שעות נוספות ,6879000,"136,000","99,700","145,000","130,500"
1879000140,87,החזר הוצאות רכב ,6879000,"62,000","43,400","58,000","58,000"
1879000141,87,הוצאות אחרות ,6879000,"33,000","40,300","56,000","56,000"
1879000181,87,הוצאות סוציאליות ,6879000,"110,000","126,000","145,000","145,000"
1879000182,87,מיסים ועלויות ,6879000,"95,000","38,200","63,000","63,000"
1879000470,87,ציוד משרדי ,6879000,"2,000",500,"2,000","2,000"
1879000471,87,מכונת צילום ,6879000,"3,500",0,"3,700","3,700"
1879000472,87,ציוד מתכלה - פקחים ,6879000,0,0,0,0
1879000473,87,מכונת צילום - פיקוח ,6879000,0,0,0,0
1879000510,87,הוצ' כיבוד ,6879000,0,0,0,0
1879000522,87,ס. מקצועית ,6879000,0,0,0,0
1879000530,87,אחזקת רכב ,6879000,0,400,0,0
1879000540,87,דואר וטלפון ,6879000,"2,000",700,"2,000","2,000"
1879000542,87,"רט""ן ",6879000,"8,800","7,600","8,000","8,000"
1879000580,87,ועידה ארצית לאיכות הסביבה,6879000,"400,000",0,0,0
1879000730,87,רכב 1862374 תפעולי ,6879000,0,"4,400",0,0
