חשבון ,שם חשבון ,מחלקה , ביצוע 2014 , תקציב 2015 מעודכן , הצעת תקציב 2016  
1315799923,"השתתפות משה""ח-ימי מחלה ",84100," -315,117 "," -550,000 "," -500,000 "
1591900590,החזר הפקדות פנסיה ,84100, -   , -   ," -2,000,000 "
1591900591,החזר מקרנות פנסיה ,84100," -1,491,184 "," -1,350,000 "," -1,200,000 "
1594000522,החזר גמלאות פנסיה ,84100," 18,458 ", -   , -   
1594100522,החזר גמלאות משארים ,84100, -   , -   , -   
1594110522,החזר הוצאות שכר ,84100," -18,494 ", -   , -   
1594111522,רכישת רציפות זכויות ,84100, -   , -   , -   
1610000320,פיצויים והסתגלויות ,84100," 84,543 "," 99,000 "," 99,000 "
1620000320,פיצויים והסתגלויות ,84100," 36,324 "," 49,500 "," 49,500 "
1710000320,פיצויים והסתגלויות ,84100," 686,697 "," 445,500 "," 247,500 "
1720000320,פיצויים והסתגלויות ,84100, -   , -   , -   
1730000320,פיצויים והסתגלויות ,84100," 16,320 "," 49,500 "," 49,500 "
1740000320,פיצויים והסתגלויות ,84100, -   ," 49,500 "," 29,700 "
1760000320,פיצויים והסתגלויות ,84100," 9,191 ", -   ," 19,800 "
1770000320,פיצויים והסתגלויות ,84100, -   , -   , -   
1780000320,פיצויים והסתגלויות ,84100," 7,946 ", -   ," 9,900 "
1810000320,פיצויים והסתגלויות ,84100," 2,122,507 "," 1,485,000 "," 1,980,000 "
1815799989,שיפוי מכללה טכנולוגית-פיצ,84100, -   , -   , -   
1820000320,פיצויים והסתגלויות ,84100," 553,711 "," 99,000 "," 89,100 "
1830000320,פיצויים והסתגלויות ,84100, -   , -   , -   
1840000320,פיצויים והסתגלויות ,84100," 1,194,706 "," 198,000 "," 396,000 "
1870000320,פיצויים והסתגלויות ,84100," 54,426 ", -   , -   
1880000320,פיצויים והסתגלויות ,84100, -   , -   , -   
1930000320,פיצויים והסתגלויות ,84100, -   , -   , -   
1940000320,פיצויים והסתגלויות ,84100," 11,275 ", -   , -   
1980000320,פיצויים והסתגלויות ,84100," 76,899 ", -   , -   
1990000310,תשלומי פנסיה ,84100," 85,547,262 "," 89,595,000 "," 89,397,000 "
1990000312,השתתפות בשי לפנסיונרים ,84100," 985,807 "," 1,298,880 "," 1,185,228 "
1991900313,השתתפות בקרנות פנסיה ,84100," 2,726,097 "," 2,588,850 "," 2,821,500 "
1280000220,אגרת פעולות אכיפה-פיקוח ,90100," -1,386,834 "," -1,700,000 "," -2,750,000 "
1280000540,החזר ביטוח ,90100, -   , -   , -   
1780000110,שכר קובע ,90100," 1,660,432 "," 1,876,894 "," 1,962,154 "
1780000120,תוספות שאינן בשכר קובע ,90100," 305,976 "," 339,095 "," 322,571 "
1780000130,שעות נוספות ,90100," 32,697 "," 22,278 "," 22,234 "
1780000140,החזר הוצאות ,90100," 277,933 "," 325,640 "," 300,454 "
1780000181,הפרשות סוציאליות ,90100," 429,619 "," 493,898 "," 518,917 "
1780000182,מיסים ועלויות ,90100," 172,622 "," 195,785 "," 198,122 "
1780000288,השתתפות בשי לחגים ,90100," 45,914 "," 70,290 "," 67,122 "
1780000410,שכר דירה ,90100," 405,142 "," 432,752 "," 433,281 "
1780000411,דמי ניהול ,90100, -   , -   , -   
1780000420,תחזוקת מבנים ,90100," 37,514 "," 35,640 "," 44,550 "
1780000425,תחזוקת מזגנים ,90100," 8,679 "," 23,760 "," 14,850 "
1780000431,חשמל ,90100," 97,150 "," 93,060 "," 82,467 "
1780000432,מים ,90100," 6,056 "," 5,742 "," 5,049 "
1780000433,חומרי נקיון ,90100," 20,355 "," 13,365 "," 15,840 "
1780000434,שרותי נקיון ,90100," 64,267 "," 85,350 "," 75,829 "
1780000440,ביטוח מבנה ותכולה ,90100," 6,336 "," 5,643 "," 5,643 "
1780000470,ציוד משרדי מתכלה ,90100," 50,067 "," 29,750 "," 34,650 "
1780000511,אירוח וכיבוד ,90100," 35,095 "," 29,700 "," 30,294 "
1780000512,"אש""ל ונסיעות ",90100, -   , -   , -   
1780000521,הכשרת עובדים ,90100," 48,280 "," 44,550 "," 49,500 "
1780000522,ספרות מקצועית ,90100," 7,744 "," 7,920 "," 8,415 "
1780000540,הוצאות תקשורת ,90100," 79,631 "," 67,716 "," 97,020 "
1780000550,פרסום והדפסות ,90100," 5,759 "," 5,940 "," 5,940 "
1780000561,צילום מסמכים ,90100," 22,042 "," 39,466 "," 29,700 "
1780000570,מיכון-מערכת פיקוח עירוני ,90100," 16,804 "," 15,921 ", -   
1780000574,תקשורת מחשבים ,90100," 20,294 "," 19,253 ", -   
1780000575,רישוי תוכנות ,90100, -   ," 9,900 ", -   
1780000576,מערכת בתי משפט ,90100," 8,936 "," 9,900 ", -   
1780000579,קישור לרשת המיחשוב ,90100," 36,411 "," 37,620 "," 37,620 "
1780000580,הוצאות אירגוניות ,90100," 18,243 "," 16,830 "," 17,820 "
1780000582,הוצאות משפטיות ,90100," 13,396 "," 29,700 "," 23,760 "
1780000710,הובלות והסעות בקבלנות ,90100," 4,600 "," 9,900 "," 5,940 "
1780000742,אחזקת כלים מכשירים וציוד ,90100," 3,279 "," 9,900 "," 9,900 "
1780000743,רכישת כלים מכשירים וציוד ,90100," 22,456 "," 37,620 "," 42,075 "
1780000744,רכישת ערכות פקס ,90100, -   ," 8,910 "," 6,930 "
1780000745,רכישת ציוד מיחשוב מתכלה ,90100," 14,346 "," 14,850 "," 19,800 "
1780000750,שירותי אכיפה פיקוח ,90100, -   ," 800,000 ", -   
1780000751,עבודות קבלניות ,90100," 14,215 "," 19,275 "," 19,800 "
1780000753,"עמלת הוצל""פ ",90100," 30,042 ", -   , -   
1780000754,הוצאות אכיפה-פיקוח ,90100," 1,760,458 "," 1,683,000 "," 2,722,500 "
1780000755,בטיחות אש ,90100," 3,764 "," 7,425 "," 4,950 "
1780000756,משלוחי דאר מסירות אישיות ,90100, 627 ," 9,900 "," 2,475 "
1780000759,שמירה ,90100," 33,976 "," 35,189 "," 45,632 "
1780000769,שירות לאומי ,90100," 40,825 "," 38,016 "," 56,430 "
1780000930,שיפור סביבת העבודה לעובד ,90100, -   , -   , -   
1780001570,מערכת פיקוח וחנייה ,90100, -   , -   ," 581,328 "
1780001986,הוצאות מותנות פיקוח ,90100, -   , -   , -   
1269000490,כרטיס תושב ,90110," -23,802 "," -30,000 "," -10,200 "
1269000491,כרטיס תושב-מכירת איזיפארק,90110," -3,889 "," -7,500 "," -4,200 "
1769000550,כרטיס תושב-פירסומים ,90110, -   ," 14,850 ", -   
1769000743,כרטיס תושב-כלים וציוד ,90110," 7,906 "," 14,850 "," 16,038 "
1769000744,כרטיס תושב-רכישת איזיפארק,90110, -   ," 4,950 "," 4,950 "
1769000750,כרטיס תושב-ע.קבלניות ,90110," 4,366 "," 4,950 ", -   
1769000930,כרטיס תושב-ציוד יסודי ,90110, -   ," 9,900 "," 4,455 "
1281000490,קנסות חוקי עזר ,90200," -3,550,483 "," -3,870,000 "," -5,300,000 "
1281000495,גרירת גרוטאות רכב ,90200, -426 ," -25,000 "," -10,000 "
1281000661,הכנסות שונות ,90200," -23,601 "," -50,000 "," -30,000 "
1281000980,מ.השיכון-פיקוח על פינוי פ,90200, -   , -   , -   
1781000110,שכר קובע ,90200," 1,070,214 "," 895,168 "," 983,815 "
1781000120,תוספות שאינן בשכר קובע ,90200," 364,648 "," 302,511 "," 381,027 "
1781000130,שעות נוספות ,90200," 68,225 "," 103,494 "," 133,239 "
1781000140,החזר הוצאות ,90200," 208,896 "," 166,589 "," 172,681 "
1781000181,הפרשות סוציאליות ,90200," 301,485 "," 253,610 "," 270,274 "
1781000182,מיסים ועלויות ,90200," 129,266 "," 107,654 "," 118,271 "
1781000440,ביטוח אחריות מקצועית-פקחי,90200," 18,901 "," 16,929 "," 17,028 "
1781000441,ביטוח קטנועים ,90200," 66,926 "," 59,118 "," 48,708 "
1781000511,אירוח וכיבוד ,90200," 8,109 "," 14,850 "," 8,712 "
1781000540,הוצאות תקשורת ,90200," 22,080 "," 25,047 "," 21,780 "
1781000550,פרסום והדפסות ,90200," 5,168 "," 28,201 "," 21,384 "
1781000576,מערכת בית משפט ,90200," 4,242 "," 3,960 ", -   
1781000577,מערכת אכיפת גביה ,90200, -   ," 21,780 ", -   
1781000731,דלק ושמנים ,90200," 38,178 "," 69,623 "," 48,831 "
1781000732,תיקוני קטנועים ,90200," 16,774 "," 17,108 "," 15,444 "
1781000733,אגרת רישוי קטנועים ,90200," 2,499 "," 2,821 "," 2,158 "
1781000735,שכירת רכב ,90200," 100,261 "," 159,101 "," 82,738 "
1781000741,שכירת מסופונים ,90200, -   ," 20,523 "," 18,069 "
1781000743,רכישת מכשירים כלים וציוד ,90200," 29,534 "," 19,800 "," 29,700 "
1781000747,ביגוד לצרכי עבודה ,90200," 70,700 "," 82,170 "," 24,778 "
1781000752,גרירת גרוטאות ,90200," 1,180 "," 35,950 "," 19,800 "
1781000753,עמלת גביה-קנסות חוקי עזר ,90200," 83,622 "," 108,900 "," 267,300 "
1781000769,שירות לאומי ,90200, -   ," 19,008 "," 18,810 "
1781000780,הוצאות שונות ,90200, 400 ," 3,465 "," 3,465 "
1781400110,שכר קובע ,90210," 1,409,385 "," 1,563,543 "," 1,589,013 "
1781400120,תוספות שאינן בשכר קובע ,90210," 511,137 "," 528,380 "," 508,730 "
1781400130,שעות נוספות ,90210," 139,633 "," 161,876 "," 161,567 "
1781400140,החזר הוצאות ,90210," 79,953 "," 83,231 "," 63,487 "
1781400181,הפרשות סוציאליות ,90210," 438,339 "," 469,590 "," 473,890 "
1781400182,מיסים ועלויות ,90210," 168,439 "," 182,161 "," 173,501 "
1781400425,תחזוקת מזגנים ,90210, -   , -   , -   
1781400440,ביטוח תאונות אישיות-פקחים,90210," 8,002 "," 10,692 "," 10,791 "
1781400511,אירוח וכיבוד ,90210," 47,943 "," 68,436 "," 62,964 "
1781400521,הכשרת עובדים ,90210," 41,230 "," 44,550 "," 39,600 "
1781400522,ספרות מקצועית ,90210, -   ," 1,980 ", 792 
1781400540,הוצאות תקשורת ,90210," 41,152 "," 42,867 "," 38,610 "
1781400550,פרסום והדפסות ,90210," 14,018 "," 14,850 "," 13,860 "
1781400580,הוצאות ארגוניות ,90210, -   ," 1,980 "," 3,465 "
1781400731,דלק ,90210," 276,870 "," 233,700 "," 160,636 "
1781400735,שכירת רכבים ,90210," 388,459 "," 294,840 "," 270,198 "
1781400741,שכירת מסופונים ,90210," 39,756 "," 112,876 "," 45,173 "
1781400743,רכישת כלים מכשירים וציוד ,90210," 17,156 "," 43,560 "," 44,550 "
1781400747,ביגוד לצרכי עבודה ,90210," 17,000 "," 26,730 "," 47,650 "
1443000490,גזרי דין חנייה ,90300," -41,091 "," -40,000 "," -100,000 "
1443000690,דמי חניה ,90300," -1,147,387 "," -1,800,000 "," -1,085,000 "
1443000691,גביית חובות חנייה ,90300," -13,948,000 "," -24,302,424 "," -31,200,000 "
1443000692,זמן חנייה-מדחנים ,90300," -2,890,243 "," -3,440,000 "," -2,882,000 "
1443000694,הנפקת תו חנייה ,90300," -35,258 "," -30,000 "," -21,000 "
1443000695,הנפקת כרטיסי א.פ.לאגפים ,90300, -   ," -10,000 ", -   
1443000696,דמי חניה סלולרית ,90300," -8,826,943 "," -10,000,000 "," -11,640,000 "
1443000990,דמי חנייה-משרדי ממשלה ,90300, -   , -   ," -90,000 "
1943000110,שכר קובע ,90300," 1,904,710 "," 2,301,639 "," 3,229,518 "
1943000120,תוספות שאינן בשכר קובע ,90300," 194,129 "," 195,436 "," 257,225 "
1943000130,שעות נוספות ,90300," 148,929 "," 119,236 "," 119,007 "
1943000140,החזר הוצאות ,90300," 122,562 "," 158,457 "," 237,753 "
1943000181,הפרשות סוציאליות ,90300," 513,905 "," 620,859 "," 873,257 "
1943000182,מיסים ועלויות ,90300," 180,192 "," 218,792 "," 299,495 "
1943000288,השתתפות בשי לחגים ,90300," 34,264 "," 39,600 "," 37,818 "
1943000540,הוצאות תקשורת ,90300," 8,997 "," 10,692 "," 10,296 "
1943000541,שאילתות משרד התחבורה ,90300," 176,764 "," 554,320 "," 441,263 "
1943000542,משלוחי דואר רשום ,90300," 372,208 "," 854,202 "," 1,023,124 "
1943000550,פרסום והדפסות ,90300," 150,200 "," 414,571 "," 119,058 "
1943000570,"מיכון - דו""חות חניה ",90300," 539,429 "," 510,680 ", -   
1943000575,הרשאות צפייה-סייבר פלייס ,90300, -   , -   ," 39,600 "
1943000576,ממשק למסופונים ,90300, -   ," 9,108 ", -   
1943000577,תוכנה לטעינת קבצים ,90300," 12,461 "," 17,820 "," 7,506 "
1943000578,טיפול ותצוגה דוחות חניה ,90300," 11,322 "," 12,375 ", -   
1943000731,דלק ,90300," 39,532 "," 68,787 "," 101,458 "
1943000735,השכרת רכב ,90300," 40,682 "," 107,812 "," 130,960 "
1943000741,שכירת מסופונים ,90300," 390,478 "," 140,128 "," 27,104 "
1943000743,רכישת כלים מכשירים וציוד ,90300," 107,318 "," 150,480 "," 133,650 "
1943000747,ביגוד לצרכי עבודה ,90300," 72,999 "," 82,170 "," 74,335 "
1943000750,עמלת גביה חניה סלולרית ,90300," 394,308 "," 444,282 "," 340,560 "
1943000751,עמלת גביה-קנסות חנייה ,90300," 484,312 "," 626,113 "," 4,223,740 "
1943000752,מערכת אכיפה ניידת אוטומטי,90300," 68,516 "," 941,400 "," 1,389,960 "
1943000753,הפעלת מדחני חנייה ,90300," 782,327 "," 763,536 "," 634,263 "
1943000754,דאר-עמלת מכירת כרטיסי חני,90300," 7,997 "," 13,365 "," 11,216 "
1943000756,עבודות קבלניות ,90300," 17,452 "," 29,700 "," 24,750 "
1943000758,אחזקת שטחי חניה ,90300," 171,061 "," 67,800 "," 178,200 "
1943000759,אבטחת חניון מרכז צעירים ,90300," 172,740 "," 176,283 "," 178,728 "
1943000769,שירות לאומי ,90300," 31,264 "," 19,008 "," 37,620 "
1943000780,הוצאות שונות ,90300, -   ," 4,950 "," 4,950 "
1943001759,אבטחה-מילגם ,90300, -   ," 68,787 ", -   
1281200290,אגרות שונות ,90500," -414,420 "," -490,000 "," -420,000 "
1281200291,אגרת רשיונות- שלטים ,90500," -7,623,101 "," -11,000,000 "," -8,500,000 "
1281200292,אגרת מודעות על לוחות ,90500," -63,727 "," -30,000 "," -70,000 "
1281200490,שירותי תליית מסרים עירוני,90500," -72,629 "," -60,000 "," -80,000 "
1781200110,שכר קובע ,90500," 617,507 "," 634,317 "," 771,054 "
1781200120,תוספות שאינן בשכר קובע ,90500," 218,680 "," 217,294 "," 237,563 "
1781200130,שעות נוספות ,90500," 94,677 "," 98,417 "," 98,228 "
1781200140,החזר הוצאות ,90500," 68,132 "," 79,024 "," 81,978 "
1781200181,הפרשות סוציאליות ,90500," 192,426 "," 200,546 "," 220,062 "
1781200182,מיסים ועלויות ,90500," 75,460 "," 78,114 "," 86,930 "
1781200540,הוצאות תקשורת ,90500," 4,361 "," 4,653 "," 5,445 "
1781200550,פרסום והדפסות ,90500," 5,428 "," 35,640 "," 19,800 "
1781200570,מיכון - מערכת שילוט ,90500," 99,636 "," 94,323 ", -   
1781200720,חומרים להדבקת מודעות ,90500," 1,746 "," 2,475 "," 2,970 "
1781200731,דלק ,90500," 32,756 "," 61,016 "," 53,088 "
1781200735,השכרת רכב ,90500," 54,950 "," 139,965 "," 114,249 "
1781200741,שכירת מסופונים ,90500, -   ," 61,569 "," 27,104 "
1781200743,רכישת כלים מכשירים וציוד ,90500," 32,730 "," 32,670 "," 39,600 "
1781200747,ביגוד לצרכי עבודה ,90500," 14,000 "," 13,860 "," 19,060 "
1781200750,עבודות קבלניות ,90500," 14,938 "," 39,600 "," 39,600 "
1781200752,סקר שילוט עסקים ,90500," 540,713 "," 693,000 "," 597,120 "
1781200753,עמלת גביה-שילוט ,90500," 179,072 "," 267,300 "," 198,891 "
1781200754,אחזקת מתקני שילוט ,90500, -   ," 29,700 "," 29,700 "
1781200755,ע.קבלניות-תליית מסרים עיר,90500," 2,950 "," 24,999 "," 24,750 "
1781200769,שירות לאומי ,90500," 18,860 "," 19,008 "," 18,810 "
1281200672,זכיון-שילוט חוצות ,90510, -   , -   , -   
1281201491,החזר חשמל -ריהוט רחוב ,90510, -   ," -50,000 "," -60,000 "
1281201671,זכיון ריהוט רחוב ,90510, -   ," -160,000 "," -658,750 "
1281202491,החזר חשמל -שילוט חוצות ,90510," -285,349 "," -35,000 "," -93,626 "
1281202671,זכיון שילוט חוצות ,90510," -972,390 "," -735,750 "," -779,100 "
1281203671,זכיון מכוון ת.אוטובוס-פשר,90510," -680,450 ", -   , -   
1781201771,חשמל ריהוט רחוב ,90510, -   ," 49,500 "," 59,400 "
1781202771,חשמל שילוט חוצות ,90510, -   ," 34,650 "," 92,664 "
1781600110,שכר קובע ,90600," 285,016 "," 378,838 "," 704,968 "
1781600120,תוספות שאינן בשכר קובע ,90600," 32,736 "," 36,301 "," 55,900 "
1781600130,שעות נוספות ,90600," 35,961 "," 27,808 "," 27,754 "
1781600140,החזר הוצאות ,90600," 32,703 "," 32,997 "," 59,384 "
1781600181,הפרשות סוציאליות ,90600," 79,983 "," 101,962 "," 191,077 "
1781600182,מיסים ועלויות ,90600," 29,486 "," 38,128 "," 68,624 "
1781600731,דלק ,90600," 111,413 "," 124,778 "," 99,225 "
1781600735,שכירת רכב ,90600," 280,228 "," 287,884 "," 213,109 "
1781600741,שכירת מסופונים ,90600, -   ," 82,091 "," 18,069 "
1781600743,רכישת כלים וציוד ,90600," 13,913 "," 13,860 "," 14,850 "
1781600747,ביגוד לצרכי עבודה ,90600, -   , -   ," 19,060 "
