חשבון ,שם חשבון ,מחלקה , הצעת תקציב 2014 , תקציב 2013 מעודכן , ביצוע 2012  
1343500934,תוכנית מגן ,63200,"  -54,000 ","  -54,000 ","  -51,422 "
1343500935,מועדוניות משותפות ,63200,"  -515,200 ","  -515,200 ","  -710,520 "
1343500938,הדרכה ויעוץ להורים וילדים,63200,"  -525,375 ","  -517,125 ","  -968,003 "
1343500990,"הפעלת משפחתונים-תמ""ת ",63200,"  -1,700,000 ","  -1,600,000 ","  -1,147,254 "
1343500991,רכזות משפחתונים ,63200,"  -331,200 ","  -331,200 ",  -   
1343510939,השתת.בשכר מרכז הורים ילד ,63200,"  -335,025 ","  -343,275 ",  -   
1343520939,מרכז לילד ולמשפחה ,63200,"  -442,746 ","  -478,623 ","  -552,163 "
1343800490,השתת. קרובים בפנימיות ,63200,"  -450,000 ","  -600,000 ","  -483,931 "
1343800930,טפול במשפחות אומנה ,63200,"  -1,000,000 ","  -1,000,000 ","  -1,013,581 "
1343800931,אחזקת ילדים בפנימיות ,63200,"  -16,668,022 ","  -16,668,022 ","  -14,560,010 "
1343800933,קשר הורים ילדים ,63200,"  -242,000 ","  -229,000 ","  -421,503 "
1343800934,סידור ילדים קדם אימוץ ,63200,  -   ,  -   ,  -   
1343800939,"מרכז קשר-שכ""ע ",63200,"  -45,000 ","  -51,000 ",  -   
1343900491,השתת.קרובים במעונות ,63200,"  -108,000 ","  -70,000 ","  -103,332 "
1343900492,דמי הרשמה משפחתונים ,63200,"  -65,000 ","  -70,000 ","  -63,170 "
1343900930,ילדים מעונות יום ,63200,"  -8,357,085 ","  -8,126,573 ","  -7,785,895 "
1343900942,העברה מיוע.משרד הבריאות ,63200,  -   ,"  -29,925 ",  -   
1843500110,שכר קובע-רכזות משפחתונים ,63200,"  457,782 ","  359,705 ","  378,053 "
1843500120,תוספות שאינן בשכר קובע ,63200,"  56,038 ","  43,047 ","  46,346 "
1843500130,שעות נוספות ,63200,"  5,758 ","  3,457 ","  2,857 "
1843500140,החזר הוצאות ,63200,"  109,819 ","  118,747 ","  109,388 "
1843500181,הפרשות סוציאליות ,63200,"  101,568 ","  80,459 ","  82,319 "
1843500182,מסים ועלויות ,63200,"  48,325 ","  40,294 ","  41,178 "
1843500420,תחזוקת מבנים ,63200,  -   ,"  18,000 ","  17,999 "
1843500421,תחזוקה-בית לכל ילד ,63200,  -   ,  -   ,"  140,978 "
1843500431,חשמל ,63200,"  25,000 ","  29,500 ","  2,777 "
1843500440,ביטוח מבנה ותכולה ,63200,"  3,500 ","  3,400 ","  3,312 "
1843500710,הסעות למכון רב-תכליתי ,63200,"  400,000 ","  300,000 ","  232,213 "
1843500743,רכישת כלים מכשירים וציוד ,63200,"  4,000 ","  4,000 ","  4,000 "
1843500750,"הפעלת משפחתונים-תמ""ת ",63200,"  1,700,000 ","  1,600,000 ","  1,391,688 "
1843500780,מוטב יחדיו ,63200,"  70,000 ","  70,000 ",  -   
1843500781,מרכז משפחתי למתבגרים ,63200,"  60,000 ","  60,000 ","  46,685 "
1843500782,עוגן קהילתי ,63200,  -   ,  -   ,  -   
1843500784,"פר""ח מועדוניות ",63200,"  21,000 ","  21,000 ",  -   
1843500785,מרכז לילד ולמשפחה ,63200,"  285,000 ","  285,000 ","  276,746 "
1843500786,פעילות קיץ ילדים בסיכון ,63200,  -   ,  -   ,"  40,000 "
1843500787,הפחתת אלימות בגני ילדים ,63200,  -   ,  -   ,"  141,000 "
1843500788,מועדוניות לילדים בסיכון ש,63200,"  249,000 ","  479,000 ","  475,693 "
1843500789,צהרון נחל בקע ,63200,"  95,000 ","  95,000 ","  95,000 "
1843500841,טיפול בילד בקהילה ,63200,"  3,484,667 ","  2,396,333 ","  2,839,904 "
1843500843,טיפול ילדים בסיכון ,63200,"  400,000 ","  400,000 ","  235,089 "
1843500844,תוכנית מגן ,63200,"  72,000 ","  72,000 ","  68,563 "
1843500845,מועדניות משותפות ,63200,"  1,226,667 ","  1,226,667 ","  1,348,769 "
1843500848,הדרכה ויעוץ להורים וילדים,63200,"  700,500 ","  689,500 ","  843,970 "
1843510110,שכר קובע-מרכז הורים ילדים,63200,"  360,103 ","  374,514 ","  354,811 "
1843510120,תוספות שאינן בשכר קובע ,63200,"  60,841 ","  60,080 ","  57,096 "
1843510130,שעות נוספות ,63200,"  10,585 ","  10,197 ","  11,182 "
1843510140,החזר הוצאות ,63200,"  63,633 ","  46,665 ","  44,717 "
1843510181,הפרשות סוציאליות ,63200,"  86,552 ","  86,089 ","  82,238 "
1843510182,מיסים ועלויות ,63200,"  38,006 ","  36,695 ","  35,733 "
1843510780,מועדון הגמל ,63200,"  54,615 ","  54,615 ","  50,000 "
1843510781,ילדים בסיכון ,63200,  -   ,"  266,300 ","  320,920 "
1843510782,בתים חמים לנוער בסיכון ,63200,"  40,000 ","  40,000 ","  12,439 "
1843510783,פר.חונכות לילדים בסיכון ,63200,"  20,000 ","  20,000 ",  -   
1843510784,באר שובע-ארנונה ,63200,  -   ,  -   ,  -   
1843520110,שכר קובע-מרכז לילד ולמשפח,63200,"  435,257 ","  479,121 ","  468,558 "
1843520120,תוספות שאינן בשכר קובע ,63200,"  68,597 ","  80,688 ","  76,944 "
1843520130,שעות נוספות ,63200,"  14,978 ",  -   ,"  2,955 "
1843520140,החזר הוצאות ,63200,"  41,135 ","  45,970 ","  53,230 "
1843520181,הפרשות סוציאליות ,63200,"  99,193 ","  108,082 ","  102,222 "
1843520182,מיסים ועלויות ,63200,"  42,634 ","  46,453 ","  45,998 "
1843800110,שכר קובע-מרכז קשר ,63200,"  154,717 ","  122,877 ","  84,054 "
1843800120,תוספות שאינן בשכר קובע ,63200,"  51,796 ","  32,553 ","  25,913 "
1843800140,החזר הוצאות ,63200,"  26,080 ","  33,234 ","  21,047 "
1843800181,הפרשות סוציאליות ,63200,"  55,189 ","  52,499 ","  34,634 "
1843800182,מיסים ועלויות ,63200,"  17,874 ","  14,294 ","  10,185 "
1843800840,טיפול במשפחות אומנה ,63200,"  1,333,333 ","  1,333,333 ","  1,351,443 "
1843800841,אחזקת ילדים בפנימיות ,63200,"  22,659,029 ","  22,659,029 ","  19,782,089 "
1843800843,קשר הורים ילדים ,63200,"  322,667 ","  305,340 ","  502,004 "
1843800844,סידור ילדים קדם אימוץ ,63200,  -   ,  -   ,  -   
1843900722,העברה מיועדת ,63200,  -   ,"  32,000 ","  8,474 "
1843900780,הוצ.פעולה משפחתונים ,63200,"  70,000 ","  70,000 ","  19,809 "
1843900840,ילדים מעונות יום ,63200,"  11,142,779 ","  10,835,430 ","  10,381,195 "
1342210931,ת.לאומית נוער משתמש באלכו,63210,"  -450,000 ","  -500,000 ","  -536,394 "
1342400935,תוכנית לאומית פרט ומשפחה ,63210,"  -450,000 ","  -500,000 ","  -183,037 "
1343500930,תוכנית לאומית ילד ונוער ,63210,"  -1,880,518 ","  -2,089,464 ","  -1,229,968 "
1347100930,תוכנית לאומית נוער וצעירי,63210,"  -261,000 ","  -290,000 ","  -280,795 "
1347300933,תוכנית לאומית-התמכרויות ,63210,"  -72,000 ","  -80,000 ","  -80,000 "
1349000950,ת.לאומית תמיכה למתבגרים ע,63210,  -   ,  -   ,  -   
1842210841,ת.לאומית נוער משתמש באלכו,63210,"  500,000 ","  500,000 ","  655,467 "
1842400845,תוכנית לאומית פרט ומשפחה ,63210,"  500,000 ","  500,000 ","  302,659 "
1843500840,תוכנית לאומית ילד ונוער ,63210,"  2,089,464 ","  2,089,464 ","  1,505,408 "
1847100840,תוכנית לאומית נוער וצעירי,63210,"  290,000 ","  290,000 ","  41,881 "
1847300843,תוכנית לאומית-התמכרויות ,63210,"  80,000 ","  80,000 ","  80,000 "
1849000780,ת.לאומית תמיכה למתבגרים ע,63210,  -   ,  -   ,  -   
1347100492,השתת מועדון נוער ,63300,  -   ,  -   ,  -   
1347100933,טיפול בנוער וצעירים ,63300,"  -324,500 ","  -324,500 ","  -401,268 "
1347100939,השתתפות בשכר-בית חם ,63300,  -   ,  -   ,  -   
1347400930,"מפת""ן ממשלתי ",63300,  -   ,  -   ,  -   
1347400931,"מפת""ן מקומי-החזקה ",63300,"  -45,507 ","  -45,507 ","  -35,657 "
1347400932,תוכנית מניעת אלימות במפתנ,63300,"  -30,000 ","  -30,000 ","  -11,222 "
1347400933,מיתר ,63300,"  -798,000 ","  -764,509 ","  -574,452 "
1847100110,שכר קובע-בית חם לנוער ,63300,  -   ,  -   ,  -   
1847100120,תוספות שאינן בשכר קובע ,63300,  -   ,  -   ,  -   
1847100140,החזר הוצאות ,63300,  -   ,  -   ,  -   
1847100181,הפרשות סוציאליות ,63300,  -   ,  -   ,  -   
1847100182,מיסים ועלויות ,63300,  -   ,  -   ,  -   
1847100420,תחזוקת מבנים ,63300,  -   ,"  8,300 ","  8,256 "
1847100780,פרוייקט ידידים ,63300,"  95,000 ","  95,000 ","  95,000 "
1847100843,טיפול בנוער וצעירים ,63300,"  432,666 ","  432,666 ","  531,369 "
1847400840,"מפת""ן ממשלתי ",63300,  -   ,  -   ,  -   
1847400841,"מפת""ן מקומי החזקה ",63300,"  60,676 ","  60,676 ","  187,756 "
1847400842,תוכנית מניעת אלימות במפתנ,63300,"  40,000 ","  40,000 ","  14,963 "
1847400843,מיתר ,63300,"  1,064,000 ","  1,019,345 ","  829,391 "
1347110490,הכנסות עצמיות-נערות במצוק,63400,  -   ,  -   ,  -   
1347110930,טיפול בנערות במצוקה ,63400,"  -126,178 ","  -126,178 ","  -98,852 "
1347110932,תוכנית נפגעות תקיפה מינית,63400,"  -952,500 ","  -952,500 ","  -781,591 "
1347110934,מקלטים לנשים מוכות ,63400,"  -750,000 ","  -300,000 ","  -540,586 "
1347110935,טיפול בנשים ונערות ,63400,"  -550,849 ","  -550,849 ","  -589,549 "
1347110936,מקלטים לנערות ,63400,"  -260,000 ","  -260,000 ","  -197,864 "
1347110937,טיפול בנשים בקהילה ,63400,"  -300,000 ","  -300,000 ","  -347,210 "
1347110939,"פרוייקט עדי-שכ""ע ",63400,"  -46,875 ","  -46,875 ",  -   
1347111930,בתים חמים לנערות ,63400,"  -534,000 ","  -470,000 ","  -397,628 "
1347200930,מעונות חסות ,63400,  -   ,  -   ,  -   
1847110110,"שכר קובע-פרוייקט עד""י ",63400,"  139,676 ","  127,341 ","  18,299 "
1847110120,תוספות שאינן בשכר קובע ,63400,"  46,558 ","  8,782 ","  1,309 "
1847110130,שעות נוספות ,63400,  -   ,  -   ,  -   
1847110140,החזר הוצאות ,63400,  -   ,  -   ,  -   
1847110181,הפרשות סוציאליות ,63400,"  34,919 ","  37,437 ","  5,376 "
1847110182,מיסים ועלויות ,63400,"  11,639 ","  10,206 ","  1,470 "
1847110420,תחזוקת מבנים ,63400,  -   ,"  6,170 ","  5,613 "
1847110431,חשמל ,63400,"  4,100 ","  3,600 ","  2,989 "
1847110781,פ.זינוק לתעסוקת נערות ,63400,  -   ,  -   ,"  95,000 "
1847110783,פעילות העשרה בבתים חמים ל,63400,  -   ,  -   ,  -   
1847110784,מרכזים לנשים נפגעות אלימו,63400,"  100,000 ",  -   ,  -   
1847110840,טיפול בנערות במצוקה ,63400,"  168,237 ","  168,237 ","  131,803 "
1847110842,תוכנית נפגעות תקיפה מינית,63400,"  1,270,000 ","  1,270,000 ","  1,224,460 "
1847110843,סיוע לקרבנות אונס ,63400,  -   ,  -   ,  -   
1847110844,מקלטים לנשים מוכות ,63400,"  1,000,000 ","  400,000 ","  720,781 "
1847110845,טיפול בנשים ונערות ,63400,"  734,465 ","  734,465 ","  786,065 "
1847110846,מקלטים לנערות ,63400,"  346,667 ","  346,667 ","  263,817 "
1847110847,טיפול בנשים בקהילה ,63400,"  400,000 ","  400,000 ","  234,947 "
1847111840,בתים חמים לנערות ,63400,"  712,000 ","  626,667 ","  530,171 "
1847200840,מעונות חסות ,63400,  -   ,  -   ,  -   
1348002730,פרוייקט החן ,64100,  -   ,"  -170,664 ","  -256,116 "
1348002930,תוכנית מעגל החיים ותעסוקה,64100,"  -502,000 ","  -502,000 ",  -   
1348200491,השתת.מועדון נחל עשן ,64100,  -   ,  -   ,  -   
1348200495,השתת. מוסדות באחזקה ,64100,  -   ,  -   ,  -   
1348200930,עבודה קהילתית ,64100,"  -50,490 ","  -50,490 ","  -295,253 "
1348200932,נפגעי תאונות דרכים ,64100,  -   ,  -   ,"  -39,116 "
1348200939,"תאונות דרכים-שכ""ע ",64100,"  -147,500 ","  -127,000 ","  -114,136 "
1348210939,עבודה קהילתית ,64100,"  -1,162,176 ","  -1,266,122 ","  -1,449,389 "
1348220939,עבודה קהילתית(פעולה( ,64100,"  -21,560 ","  -21,560 ",  -   
1348400930,לשכות יעוץ לאזרח ,64100,"  -6,000 ","  -6,000 ",  -   
1848000421,תחזוקת מזגנים ,64100,  -   ,"  6,200 ",  -   
1848000580,הוצאות אירגוניות ,64100,"  4,000 ","  4,000 ","  2,320 "
1848000743,רכישת כלים מכשירים וציוד ,64100,"  3,000 ","  3,000 ",  696 
1848000780,תוכניות קהילה ,64100,"  190,000 ","  190,000 ","  135,469 "
1848000781,קמחא דפסחא נזקקים ,64100,"  50,000 ","  50,000 ","  49,938 "
1848000782,עזרה לנזקקים ,64100,"  60,000 ","  60,000 ","  60,399 "
1848000783,"אוניברסיטה בע""מ ",64100,  -   ,"  70,000 ",  -   
1848000784,"מרכז ""יעל"" ",64100,"  50,000 ","  50,000 ","  40,014 "
1848000785,"בי""ס להורים ",64100,"  50,000 ","  50,000 ","  9,500 "
1848000786,מרכז ליוצאי קווקז ,64100,"  40,000 ","  40,000 ","  38,443 "
1848000787,למרחב ,64100,"  35,000 ","  35,000 ",  -   
1848000788,ארנונה-מעגל החיים ,64100,"  135,034 ",  -   ,  -   
1848001780,תוכנית תעסוקתית לנוער ,64100,  -   ,  -   ,"  59,000 "
1848001781,טיפול בילדים בעליADHD ,64100,  -   ,  -   ,"  97,847 "
1848001782,קואליציה קווקזית ,64100,"  68,000 ","  68,000 ","  68,000 "
1848001783,הבית הלבן ,64100,"  28,800 ","  28,800 ","  28,800 "
1848001784,קפה נוער בשכונה ד ,64100,"  80,000 ","  80,000 ","  100,000 "
1848001785,"פרוייקט זינוק הכנה לצה""ל ",64100,"  60,000 ","  60,000 ","  60,000 "
1848001786,עיר בריאה ,64100,"  70,000 ","  70,000 ",  -   
1848001787,הפעלת מגרש ארסנל ,64100,"  30,000 ","  30,000 ","  16,017 "
1848002780,פרוייקט החן ,64100,"  70,000 ","  241,483 ","  382,330 "
1848002781,מוקדים קהילתיים במקלטים ,64100,"  35,000 ","  35,000 ","  40,000 "
1848002782,מרכז תעסוקה ,64100,"  550,000 ","  550,000 ","  400,000 "
1848002783,הפעלת מרכז חוסן קהילתי ,64100,"  25,000 ","  25,000 ","  22,728 "
1848002784,מרכז זכויות האשה ,64100,"  28,320 ","  28,080 ","  27,840 "
1848002840,תוכנית מעגל החיים ותעסוקה,64100,"  502,000 ","  502,000 ","  277,316 "
1848002986,ה.מ.הפעלת מרכז חוסן קהילת,64100,  -   ,  -   ,  -   
1848003785,פיתוח המתודה הקבוצתית ,64100,"  40,000 ","  40,000 ","  40,000 "
1848200110,שכר קובע-תאונות דרכים ,64100,"  128,916 ","  131,662 ","  115,733 "
1848200120,תוספות שאינן בשכר קובע ,64100,"  21,276 ","  12,041 ","  14,261 "
1848200130,שעות נוספות ,64100,  -   ,  -   ,  -   
1848200140,החזר הוצאות ,64100,"  16,182 ","  19,523 ","  16,367 "
1848200181,הפרשות סוציאליות ,64100,"  38,688 ","  36,814 ","  32,462 "
1848200182,מיסים ועלויות ,64100,"  12,740 ","  12,479 ","  11,200 "
1848200410,שכר דירה ,64100,"  45,000 ","  45,000 ","  42,626 "
1848200420,תיקונים ובדק בית ,64100,  -   ,"  4,500 ","  4,500 "
1848200431,חשמל ,64100,"  201,600 ","  182,500 ","  180,770 "
1848200433,חומרי נקיון ,64100,"  4,600 ","  4,600 ",  406 
1848200434,שרותי נקיון ,64100,"  211,027 ","  187,688 ","  194,239 "
1848200440,ביטוח מבנה ותכולה ,64100,"  3,500 ","  3,400 ","  3,312 "
1848200511,אירוח וכיבוד ,64100,"  2,000 ","  2,000 ",  772 
1848200540,הוצאות תקשורת ,64100,"  95,000 ","  96,000 ","  74,751 "
1848200580,הוצאות אירגוניות ,64100,"  5,000 ","  6,650 ",  696 
1848200743,רכישת כלים מכשירים וציוד ,64100,"  5,500 ","  5,500 ","  8,114 "
1848200780,טלויזיה קהילתית ,64100,"  38,500 ","  38,500 ","  33,406 "
1848200782,פעילות תרבותית ,64100,"  310,000 ","  298,600 ","  112,016 "
1848200786,יד ביד מדור לדור ,64100,"  30,000 ","  30,000 ","  29,999 "
1848200787,גישור קהילתי ,64100,"  40,000 ","  40,000 ","  38,310 "
1848200788,"פרוייקט""PACT"" ",64100,"  233,000 ","  233,000 ","  127,000 "
1848200840,עבודה קהילתית ,64100,"  67,320 ","  67,320 ","  364,924 "
1848210110,שכר קובע-עבודה קהילתית ,64100,"  1,481,145 ","  1,731,781 ","  1,486,164 "
1848210120,תוספות שאינן בשכר קובע ,64100,"  120,129 ","  154,955 ","  143,251 "
1848210130,שעות נוספות ,64100,"  10,740 ","  7,541 ","  5,789 "
1848210140,החזר הוצאות ,64100,"  239,679 ","  221,821 ","  225,629 "
1848210181,הפרשות סוציאליות ,64100,"  378,258 ","  432,054 ","  376,836 "
1848210182,מיסים ועלויות ,64100,"  141,959 ","  160,948 ","  142,645 "
1848220110,שכר קובע-עבודה קהילתית(פע,64100,"  191,276 ","  159,844 ","  72,994 "
1848220120,תוספות שאינן בשכר קובע ,64100,"  5,726 ","  14,435 ",  610 
1848220130,שעות נוספות ,64100,  -   ,  702 ,  128 
1848220140,החזר הוצאות ,64100,  -   ,"  20,664 ","  1,900 "
1848220181,הפרשות סוציאליות ,64100,"  53,911 ","  40,250 ","  17,888 "
