,,,,,,,,,,,,,," הצעת התקציב בש""ח ",
2,3,4,1,5,9,7,1,8,1,1817951432,מים ,46310,  -   ,  -   ,  -   
4,3,4,1,5,9,7,1,8,1,1817951434,שרותי נקיון ,46310,"  56,254 ","  60,000 ","  80,745 "
5,3,4,1,5,9,7,1,8,1,1817951435,ביוב ,46310,  -   ,  -   ,  -   
0,4,4,1,5,9,7,1,8,1,1817951440,ביטוח מבנה ותכולה ,46310,"  7,700 ","  7,700 ","  7,900 "
2,4,4,1,5,9,7,1,8,1,1817951442,שיפוי עבור נזקים ,46310,  -   ,  -   ,  -   
0,4,5,1,5,9,7,1,8,1,1817951540,הוצאות תקשורת ,46310,"  12,004 ","  11,900 ","  7,800 "
2,2,7,1,5,9,7,1,8,1,1817951722,העברה מיועדת ,46310,  -   ,  -   ,  -   
0,3,9,1,5,9,7,1,8,1,1817951930,רכישת ציוד יסודי ,46310,  -   ,"  1,900 ","  2,000 "
5,0,1,0,6,9,7,1,8,1,1817960105,עובדים זמניים ,44300,  -   ,  -   ,"  40,000 "
0,2,4,0,6,9,7,1,8,1,1817960420,שיפוצי קיץ במוסדות חינוך ,44300,  -   ,"  1,504,004 ","  1,167,700 "
2,2,4,0,6,9,7,1,8,1,1817960422,תחזוקת מזגנים מינהל חינוך,44000,  -   ,"  170,000 ","  170,000 "
1,1,7,0,6,9,7,1,8,1,1817960711,הובלות בקבלנות ,44000,  -   ,"  247,215 ","  250,000 "
4,4,7,0,6,9,7,1,8,1,1817960744,אחזקת מחשבים במוסד.חינוך ,44000,  -   ,"  105,000 ","  105,000 "
0,5,7,0,6,9,7,1,8,1,1817960750,בדיקות מתקני משחק-א.חינוך,44000,  -   ,"  45,000 ","  45,000 "
5,5,7,0,6,9,7,1,8,1,1817960755,בטיחות אש ,44000,  -   ,"  112,750 ","  112,000 "
0,5,8,0,6,9,7,1,8,1,1817960850,סיוע לתלמידים נזקקים ,44000,  -   ,"  130,500 ","  130,500 "
1,5,8,0,6,9,7,1,8,1,1817960851,"מלגות לתלמידים ע""ש טוביהו",44000,  -   ,"  12,000 ","  12,000 "
6,8,9,0,6,9,7,1,8,1,1817960986,ה.מ.-תחזוקת מזגנים מ.חינו,44000,  -   ,  -   ,"  100,000 "
6,8,9,1,6,9,7,1,8,1,1817961986,ה.מ.שיפוצי קיץ במוסדות חי,44300,  -   ,  -   ,"  500,000 "
0,8,7,0,0,0,8,1,8,1,1818000780,אולפנים ואולפניות ,46710,"  135,029 ","  38,000 ","  38,000 "
1,8,7,0,0,0,8,1,8,1,1818000781,"תהיל""ה ",46710,"  542,869 ","  100,000 ","  90,000 "
2,8,7,0,0,0,8,1,8,1,1818000782,קתדרה עממית ,46710,"  8,758 ","  50,000 ","  40,000 "
3,8,7,0,0,0,8,1,8,1,1818000783,"תהיל""ה-משרד גמלאים ",46710,"  10,746 ","  12,000 ","  8,000 "
0,1,1,0,0,1,9,1,8,1,1819100110,שכר קובע ,46200,"  54,338 ","  55,875 ",  -   
0,2,1,0,0,1,9,1,8,1,1819100120,תוספות שאינן בשכר קובע ,46200,"  2,069 ",  388 ,  -   
0,3,1,0,0,1,9,1,8,1,1819100130,שעות נוספות ,46200,  150 ,  -   ,  -   
0,4,1,0,0,1,9,1,8,1,1819100140,החזר הוצאות ,46200,"  1,634 ",  87 ,  -   
1,8,1,0,0,1,9,1,8,1,1819100181,הפרשות סוציאליות ,46200,"  12,897 ","  14,037 ",  -   
2,8,1,0,0,1,9,1,8,1,1819100182,מיסים ועלויות ,46200,"  4,372 ","  4,230 ",  -   
0,2,4,0,0,1,9,1,8,1,1819100420,שיפוצי קיץ מוסדות ח.ח. ,46200,"  322,806 ",  -   ,  -   
0,4,4,0,0,1,9,1,8,1,1819100440,ביטוח מבנה ותכולה ,46200,"  52,100 ","  52,100 ","  53,400 "
2,4,4,0,0,1,9,1,8,1,1819100442,שיפוי עבור נזקים ,46200,  -   ,  -   ,  -   
2,2,5,0,0,1,9,1,8,1,1819100522,ספרות מקצועית ,46200,"  1,332 ","  1,800 ","  1,800 "
5,5,7,0,0,1,9,1,8,1,1819100755,בטיחות אש ,46200,"  33,846 ","  28,500 ","  28,500 "
0,8,7,0,0,1,9,1,8,1,1819100780,הוצאות אחרות לפעולה ,46200,"  65,533 ","  71,250 ","  70,000 "
1,8,7,0,0,1,9,1,8,1,1819100781,יוזמות חינוכיות ופרוייקטי,46200,  -   ,"  20,000 ","  20,000 "
9,7,8,0,0,1,9,1,8,1,1819100879,מוסדות ח.ח. ניהול עצמי ,46200,"  800,000 ",  -   ,  -   
9,5,7,0,7,1,9,1,8,1,1819170759,"אבטחה מוס""ח בזמן חופשה ",46200,  -   ,"  70,000 ","  70,000 "
9,5,7,1,7,1,9,1,8,1,1819171759,אבטחת מוסדות חינוך ,46200,"  691,604 ","  820,261 ","  850,662 "
4,4,4,5,7,1,9,1,8,1,1819175444,ביטוח תאונות אישיות ,46200,  -   ,  -   ,  -   
0,1,7,8,7,1,9,1,8,1,1819178710,הסעות חינוך חרדי ,46200,  -   ,  -   ,  -   
1,1,7,8,7,1,9,1,8,1,1819178711,הסעות קבלניות חינוך חרדי ,46200,"  1,182,512 ",  -   ,  -   
2,1,7,8,7,1,9,1,8,1,1819178712,הסעות פר קפיטא חינוך חרדי,46200,"  709,203 ","  700,000 ","  700,000 "
3,1,7,8,7,1,9,1,8,1,1819178713,הסעות חינוך מיוחד ,46200,"  403,784 ","  558,659 ","  560,000 "
2,8,7,9,7,1,9,1,8,1,1819179782,פעילות קיץ ,46200,"  67,571 ","  90,000 ","  90,000 "
1,3,4,0,0,2,9,1,8,1,1819200431,"חשמל-גנ""י ח.ח. ",46210,"  28,477 ",  -   ,  -   
2,3,4,0,0,2,9,1,8,1,1819200432,"מים-גנ""י ח.ח. ",46210,"  16,592 ",  -   ,  -   
5,3,4,0,0,2,9,1,8,1,1819200435,"ביוב-גנ""י ח.ח. ",46210,"  5,425 ",  -   ,  -   
4,8,7,0,0,2,9,1,8,1,1819200784,הוצאות פעולה-הקצבה ,46210,  -   ,  -   ,  -   
0,6,7,0,1,2,9,1,8,1,1819210760,הזנה לאומית-משכן מאיר)חנה,46210,  -   ,"  30,511 ","  31,000 "
9,7,8,0,1,2,9,1,8,1,1819210879,נ.עצמי-משכן מאיר ,46210,"  63,700 ","  134,253 ","  135,000 "
0,6,7,1,1,2,9,1,8,1,1819211760,הזנה לאומית משכן מאיר)מזל,46210,  -   ,"  30,511 ","  31,000 "
9,7,8,0,2,2,9,1,8,1,1819220879,נ.עצמי-אוצר החיים ,46210,"  150,900 ","  230,051 ","  230,051 "
9,7,8,0,3,2,9,1,8,1,1819230879,נ.עצמי-בנות חייל ,46210,"  72,600 ","  104,381 ","  104,381 "
9,7,8,0,4,2,9,1,8,1,1819240879,נ.עצמי-באר מים חיים ,46210,"  32,500 ","  74,579 ","  74,579 "
9,7,8,0,5,2,9,1,8,1,1819250879,נ.עצמי-שובו ,46210,"  40,698 ","  55,761 ","  55,761 "
9,7,8,0,6,2,9,1,8,1,1819260879,נ.עצמי-רשת גני חמש ,46210,"  145,800 ","  268,664 ","  284,664 "
9,7,8,0,7,2,9,1,8,1,1819270879,נ.עצמי-שערי ציון ,46210,"  17,200 ","  13,400 ","  13,400 "
9,7,8,0,8,2,9,1,8,1,1819280879,נ.עצמי-גני אגודת ישראל ,46210,"  157,200 ","  174,600 ","  174,600 "
9,7,8,0,9,2,9,1,8,1,1819290879,נ.עצמי-מצדיקי הרבים ,46210,"  98,700 ","  160,376 ","  160,376 "
9,7,8,1,9,2,9,1,8,1,1819291879,נ.עצמי-מרכז תורה וחסד ,46210,"  32,500 ","  15,410 ","  15,410 "
9,7,8,2,9,2,9,1,8,1,1819292879,נ.עצמי-נטע ארז ,46210,"  38,200 ","  79,416 ","  79,416 "
1,3,4,0,0,3,9,1,8,1,1819300431,"חשמל-בתי""ס ח.ח. ",46220,  -   ,  -   ,  -   
2,3,4,0,0,3,9,1,8,1,1819300432,"מים-בתי""ס ח.ח. ",46220,"  64,164 ",  -   ,  -   
5,3,4,0,0,3,9,1,8,1,1819300435,"ביוב-בתי""ס ח.ח. ",46220,"  26,233 ",  -   ,  -   
1,5,7,0,0,3,9,1,8,1,1819300751,רואה חשבון ,46220,  -   ,  -   ,  -   
9,7,8,0,0,3,9,1,8,1,1819300879,סל תלמיד ח.ח. ,46220,  -   ,  -   ,  -   
0,6,7,0,1,3,9,1,8,1,1819310760,משכן מאיר-הזנה לאומית ,46220,"  125,002 ","  201,378 ","  191,817 "
9,7,8,0,1,3,9,1,8,1,1819310879,נ.עצמי-משכן מאיר ,46220,"  108,100 ","  209,874 ","  181,128 "
0,6,7,0,2,3,9,1,8,1,1819320760,הזנה לאומית-אוצר החיים ,46220,"  118,702 ","  281,726 ","  122,545 "
0,8,7,0,2,3,9,1,8,1,1819320780,השתת.רשת מעיין-מנהלה ,46220,"  266,701 ","  217,922 ","  217,922 "
9,7,8,0,2,3,9,1,8,1,1819320879,נ.עצמי-אוצר החיים ,46220,"  222,600 ","  321,542 ","  345,141 "
0,6,7,0,3,3,9,1,8,1,1819330760,הזנה לאומית-בנות חייל ,46220,  -   ,  -   ,  -   
0,8,7,0,3,3,9,1,8,1,1819330780,השתת.רשת מעיין-מנהלה ,46220,"  146,167 ","  161,462 ","  161,462 "
9,7,8,0,3,3,9,1,8,1,1819330879,נ.עצמי-בנות חייל ,46220,"  147,700 ","  249,580 ","  221,067 "
0,6,7,0,4,3,9,1,8,1,1819340760,הזנה לאומית-באר מים חיים ,46220,"  12,432 ",  -   ,"  132,873 "
0,8,7,0,4,3,9,1,8,1,1819340780,השתת.רשת מעיין-מנהלה ,46220,"  85,300 ","  120,000 ",  -   
9,7,8,0,4,3,9,1,8,1,1819340879,נ.עצמי-באר מים חיים ,46220,"  106,800 ","  126,617 ","  170,550 "
0,1,1,0,5,3,9,1,8,1,1819350110,שכר קובע ,46220,"  263,804 ","  227,795 ","  238,061 "
0,2,1,0,5,3,9,1,8,1,1819350120,תוספות שאינן בשכר קובע ,46220,"  34,864 ","  31,009 ","  21,947 "
0,3,1,0,5,3,9,1,8,1,1819350130,שעות נוספות ,46220,"  12,341 ","  10,394 ","  11,494 "
0,4,1,0,5,3,9,1,8,1,1819350140,החזר הוצאות ,46220,"  8,992 ","  7,593 ","  8,246 "
1,8,1,0,5,3,9,1,8,1,1819350181,הפרשות סוציאליות ,46220,"  51,110 ","  44,173 ","  45,536 "
2,8,1,0,5,3,9,1,8,1,1819350182,מיסים ועלויות ,46220,"  24,306 ","  21,046 ","  21,239 "
1,8,7,0,5,3,9,1,8,1,1819350781,השתת.במזכירות-ב.יעקב עיר ,46220,  -   ,  -   ,  -   
3,8,7,0,5,3,9,1,8,1,1819350783,השתת.בשרתים-ב.יעקב עיר ,46220,  -   ,  -   ,  -   
9,7,8,0,5,3,9,1,8,1,1819350879,נ.עצמי-בית יעקב עיר ,46220,"  236,100 ","  370,889 ","  277,200 "
0,6,7,0,6,3,9,1,8,1,1819360760,הזנה לאומית-בית יעקב ד ,46220,  -   ,"  221,512 ","  218,204 "
9,7,8,0,6,3,9,1,8,1,1819360879,נ.עצמי-בית יעקב ד ,46220,"  217,000 ","  304,352 ","  261,861 "
0,6,7,0,7,3,9,1,8,1,1819370760,"הזנה לאומית-בי""ס שובו ",46220,"  40,561 ","  30,000 ","  208,017 "
1,8,7,0,7,3,9,1,8,1,1819370781,השתת.בשכר מזכירות-שובו ,46220,"  68,186 ","  69,142 ","  69,142 "
3,8,7,0,7,3,9,1,8,1,1819370783,השתת.בשכר שרתים-שובו ,46220,"  209,417 ","  215,494 ","  215,494 "
4,8,7,0,7,3,9,1,8,1,1819370784,השתת.בשכר סייעות כ.-שובו ,46220,"  112,353 ","  72,944 ","  72,944 "
9,7,8,0,7,3,9,1,8,1,1819370879,"נ.עצמי-בי""ס שובו ",46220,"  155,300 ","  209,825 ","  181,128 "
9,7,8,0,8,3,9,1,8,1,1819380879,נ.עצמי-נווה ציון מנחם ,46220,"  91,042 ","  138,159 ","  140,118 "
9,7,8,0,9,3,9,1,8,1,1819390879,נ.עצמי-נטע ארז ,46220,"  81,400 ","  143,412 ","  155,347 "
1,3,4,0,0,5,9,1,8,1,1819500431,"חשמל-בתי""ס תיכוניים ח.ח. ",46230,"  22,710 ",  -   ,  -   
2,3,4,0,0,5,9,1,8,1,1819500432,"מים-בתי""ס תיכוניים ח.ח. ",46230,  -   ,  -   ,  -   
5,3,4,0,0,5,9,1,8,1,1819500435,"ביוב-בתי""ס תיכוניים ח.ח. ",46230,  -   ,  -   ,  -   
9,7,8,0,1,5,9,1,8,1,1819510879,נ.עצמי-בית חיה ורבקה ,46230,"  99,200 ","  131,549 ","  131,549 "
9,7,8,0,2,5,9,1,8,1,1819520879,נ.עצמי-תיכון אור מרגלית ,46230,"  62,300 ","  66,549 ","  66,549 "
9,7,8,0,3,5,9,1,8,1,1819530879,נ.עצמי-סמינר בית יעקב חדש,46230,"  92,200 ","  148,961 ","  148,961 "
9,7,8,0,4,5,9,1,8,1,1819540879,נ.עצמי-ישיבת תורת אור-עם ,46230,  -   ,"  87,836 ","  87,836 "
0,1,1,0,0,0,1,2,8,1,1821000110,שכר קובע ,47000,"  219,463 ","  224,614 ","  255,986 "
0,2,1,0,0,0,1,2,8,1,1821000120,תוספות שאינן בשכר קובע ,47000,"  23,785 ","  24,170 ","  28,230 "
0,3,1,0,0,0,1,2,8,1,1821000130,שעות נוספות ,47000,  -   ,  -   ,  -   
0,4,1,0,0,0,1,2,8,1,1821000140,החזר הוצאות ,47000,"  43,968 ","  45,920 ","  47,748 "
1,8,1,0,0,0,1,2,8,1,1821000181,הפרשות סוציאליות ,47000,"  39,445 ","  40,391 ","  45,753 "
2,8,1,0,0,0,1,2,8,1,1821000182,מיסים ועלויות ,47000,"  21,799 ","  22,379 ","  25,157 "
8,8,2,0,0,0,1,2,8,1,1821000288,השתתפות בשי לחגים ,47000,"  60,900 ","  62,100 ","  63,000 "
0,4,4,0,0,0,1,2,8,1,1821000440,ביטוח ת.אישיות חוגי תרב.מ,47000,"  3,998 ",  -   ,"  6,000 "
1,1,5,0,0,0,1,2,8,1,1821000511,אירוח וכיבוד ,47000,  -   ,  -   ,  -   
2,2,5,0,0,0,1,2,8,1,1821000522,ספרות מקצועית ,47000,  -   ,  -   ,  -   
0,4,5,0,0,0,1,2,8,1,1821000540,הוצאות תקשורת ,47000,"  13,059 ","  13,100 ","  8,500 "
0,5,5,0,0,0,1,2,8,1,1821000550,פרסום והדפסות ,47000,  -   ,"  2,850 ","  2,000 "
1,6,5,0,0,0,1,2,8,1,1821000561,צילום מסמכים ,47000,  -   ,"  4,000 ","  2,500 "
0,8,5,0,0,0,1,2,8,1,1821000580,הוצאות אירגוניות ,47000,  -   ,"  3,800 ","  6,000 "
2,2,7,0,0,0,1,2,8,1,1821000722,הקצבה מיועדת ,47000,  -   ,  -   ,  -   
0,2,8,0,0,0,1,2,8,1,1821000820,תמיכות תרבות-חלוקה ,75300,  -   ,"  91,000 ","  91,000 "
0,2,8,0,0,0,2,2,8,1,1822000820,"שיל""ת-עמותה לקידום תיאטרו",75300,"  4,864 ",  -   ,  -   
0,8,7,0,4,2,2,2,8,1,1822240780,ארועי חינוך ותרבות ,49100,"  39,192 ","  38,000 ","  38,000 "
1,8,7,0,4,2,2,2,8,1,1822240781,יוזמות תרבות ,49100,  -   ,  -   ,  -   
2,8,7,0,4,2,2,2,8,1,1822240782,הקצבת משרד התרבות זמר ומח,49100,"  20,000 ",  -   ,  -   
3,8,7,0,4,2,2,2,8,1,1822240783,חבורות זמר ,49100,"  49,500 ","  49,500 ","  49,500 "
4,8,7,0,4,2,2,2,8,1,1822240784,השתתפות באירועים במשכן ,49100,  -   ,  -   ,  -   
5,8,7,0,4,2,2,2,8,1,1822240785,סל תרבות ,49100,  -   ,  -   ,  -   
0,1,1,0,0,0,3,2,8,1,1823000110,שכר קובע ,49200,"  741,063 ","  802,102 ","  845,130 "
0,2,1,0,0,0,3,2,8,1,1823000120,תוספות שאינן בשכר קובע ,49200,"  119,168 ","  127,690 ","  123,448 "
0,3,1,0,0,0,3,2,8,1,1823000130,שעות נוספות ,49200,"  11,946 ","  12,507 ","  42,147 "
0,4,1,0,0,0,3,2,8,1,1823000140,החזר הוצאות ,49200,"  72,937 ","  73,616 ","  70,629 "
1,8,1,0,0,0,3,2,8,1,1823000181,הפרשות סוציאליות ,49200,"  144,920 ","  155,593 ","  170,221 "
2,8,1,0,0,0,3,2,8,1,1823000182,מיסים ועלויות ,49200,"  71,594 ","  77,040 ","  81,869 "
0,2,4,0,0,0,3,2,8,1,1823000420,תחזוקת מבנים ,49200,"  32,889 ","  34,000 ","  60,000 "
1,3,4,0,0,0,3,2,8,1,1823000431,חשמל ,49200,"  159,260 ","  153,000 ","  169,000 "
2,3,4,0,0,0,3,2,8,1,1823000432,מים ,49200,  243 ,"  8,800 ","  12,000 "
3,3,4,0,0,0,3,2,8,1,1823000433,חומרי נקיון ,49200,  -   ,  -   ,  -   
4,3,4,0,0,0,3,2,8,1,1823000434,שרותי נקיון ,49200,"  101,806 ","  110,000 ","  144,625 "
5,3,4,0,0,0,3,2,8,1,1823000435,ביוב ,49200,  101 ,  -   ,  -   
0,4,4,0,0,0,3,2,8,1,1823000440,ביטוח מבנה ותכולה ,49200,"  15,600 ","  15,600 ","  16,000 "
2,4,4,0,0,0,3,2,8,1,1823000442,שיפוי עבור נזקים ,49200,  -   ,  -   ,  -   
0,7,4,0,0,0,3,2,8,1,1823000470,הוצאות משרדיות ,49200,  -   ,"  1,900 ","  2,000 "
2,2,5,0,0,0,3,2,8,1,1823000522,ספרות מקצועית ועתונות ,49200,  -   ,  -   ,  -   
3,2,5,0,0,0,3,2,8,1,1823000523,דמי חבר א.מנהלי ספריות ,49200,  175 ,  600 ,  600 
4,2,5,0,0,0,3,2,8,1,1823000524,מינויים ,49200,  -   ,"  3,000 ","  3,000 "
0,5,5,0,0,0,3,2,8,1,1823000550,פרסום והדפסות ,49200,  -   ,  -   ,"  5,000 "
1,6,5,0,0,0,3,2,8,1,1823000561,צילום מסמכים ,49200,  -   ,  -   ,"  5,000 "
5,7,5,0,0,0,3,2,8,1,1823000575,אחזקת תוכנות ,49200,  -   ,"  12,000 ","  10,000 "
0,8,5,0,0,0,3,2,8,1,1823000580,הוצאות אירגוניות ,49200,  -   ,  -   ,"  5,000 "
3,4,7,0,0,0,3,2,8,1,1823000743,רכישת כלים מכשירים וציוד ,49200,"  4,958 ","  11,400 ","  16,000 "
4,4,7,0,0,0,3,2,8,1,1823000744,רכישת ספרים ,49200,  -   ,  -   ,  -   
3,5,7,0,0,0,3,2,8,1,1823000753,עבודות קבלניות ,49200,  -   ,  -   ,  -   
9,5,7,0,0,0,3,2,8,1,1823000759,אבטחה בספריה עירונית ,49200,"  61,120 ","  72,000 ","  72,000 "
0,8,7,0,0,0,3,2,8,1,1823000780,עידוד הקריאה ,49200,  -   ,  -   ,  -   
1,8,7,0,0,0,3,2,8,1,1823000781,צעיר בגן ,49200,  -   ,  -   ,  -   
2,8,7,0,0,0,3,2,8,1,1823000782,"הוצאות ע""ח הכנסה ",49200,  500 ,  -   ,  -   
3,8,7,0,0,0,3,2,8,1,1823000783,הוצאות פעולה ,49200,  -   ,  -   ,  -   
2,3,4,0,0,1,4,2,8,1,1824100432,"מים-מתנ""ס פאני קפלן ",49500,  -   ,"  1,600 ",  -   
5,3,4,0,0,1,4,2,8,1,1824100435,"ביוב-מתנ""ס פאני קפלן ",49500,  -   ,  -   ,  -   
0,4,4,0,0,1,4,2,8,1,1824100440,ביטוח מבנה ותכולה-מ.קפלן ,49500,"  4,600 ","  4,600 ","  4,700 "
2,4,4,0,0,1,4,2,8,1,1824100442,שיפוי עבור נזקים-מ.קפלן ,49500,  -   ,  -   ,  -   
0,7,8,0,0,1,4,2,8,1,1824100870,"מתנ""ס פאני קפלן ",49500,"  308,745 ","  310,000 ","  310,000 "
0,1,1,0,0,2,4,2,8,1,1824200110,שכר קובע ,49500,"  420,122 ","  432,824 ","  441,605 "
0,2,1,0,0,2,4,2,8,1,1824200120,תוספות שאינן בשכר קובע ,49500,"  11,915 ","  12,187 ","  12,691 "
0,3,1,0,0,2,4,2,8,1,1824200130,שעות נוספות ,49500,"  39,600 ","  40,555 ","  40,435 "
0,4,1,0,0,2,4,2,8,1,1824200140,החזר הוצאות ,49500,"  54,444 ","  50,651 ","  50,198 "
1,8,1,0,0,2,4,2,8,1,1824200181,הפרשות סוציאליות ,49500,"  114,038 ","  116,914 ","  119,772 "
2,8,1,0,0,2,4,2,8,1,1824200182,מיסים ועלויות ,49500,"  42,086 ","  42,936 ","  43,986 "
0,4,4,0,0,2,4,2,8,1,1824200440,ביטוח מבנה ,49500,"  56,000 ","  56,000 ","  57,400 "
2,4,4,0,0,2,4,2,8,1,1824200442,שיפוי עבור נזקים-מ.תרבות ,49500,  -   ,  -   ,  -   
1,3,7,0,0,2,4,2,8,1,1824200731,דלק ,49500,"  12,812 ","  17,000 ","  18,000 "
5,3,7,0,0,2,4,2,8,1,1824200735,השכרת רכב ,49500,"  38,838 ","  41,500 ","  41,800 "
0,7,8,0,0,2,4,2,8,1,1824200870,השתתפות בחברת כיוונים ,49500,"  4,550,004 ","  4,436,250 ","  4,436,250 "
1,7,8,0,0,2,4,2,8,1,1824200871,השתתפות בשכר חב.כיוונים ,49500,"  2,314,500 ","  2,695,600 ","  2,849,600 "
2,7,8,0,0,2,4,2,8,1,1824200872,השתת.בפעולות חב.כיוונים ,49500,"  2,327,304 ","  2,714,100 ","  2,769,100 "
3,7,8,0,0,2,4,2,8,1,1824200873,"מתנ""ס ע""ש לוין-ארנונה ",49500,"  34,618 ","  41,000 ","  41,000 "
5,7,8,0,0,2,4,2,8,1,1824200875,פעילות משותפת תאטרון-מ.צ.,49500,  -   ,  -   ,  -   
6,7,8,0,0,2,4,2,8,1,1824200876,עולם הילד-כיוונים ,49500,"  115,889 ","  165,000 ","  165,000 "
6,8,9,1,0,2,4,2,8,1,1824201986,ה.מ.השתתפות בחברת כיוונים,49500,  -   ,  -   ,"  564,000 "
6,8,9,2,0,2,4,2,8,1,1824202986,"הוצאה מותנית תנ""ס ",49500,  -   ,  -   ,"  890,000 "
6,8,9,3,0,2,4,2,8,1,1824203986,ה.מ.הפעלת מתנסים ועולם הי,49500,  -   ,  -   ,"  700,000 "
6,8,9,4,0,2,4,2,8,1,1824204986,הוצאה מותנית אחזקת מתנסים,49500,  -   ,  -   ,"  150,000 "
0,6,7,0,0,4,4,2,8,1,1824400760,"מתנ""ס יוסף קארו ",49500,"  285,000 ","  285,000 ","  285,000 "
0,7,8,0,0,5,4,2,8,1,1824500870,"מתנ""ס חרדי קריה חרדית ",17910,"  150,832 ","  190,000 ","  190,000 "
0,1,1,0,0,1,5,2,8,1,1825100110,שכר קובע )מנהלה( ,48100,"  613,913 ","  678,098 ","  625,938 "
0,2,1,0,0,1,5,2,8,1,1825100120,תוספות שאינן בשכר קובע ,48100,"  83,762 ","  94,429 ","  82,340 "
0,3,1,0,0,1,5,2,8,1,1825100130,שעות נוספות ,48100,"  17,532 ","  15,402 ","  14,382 "
0,4,1,0,0,1,5,2,8,1,1825100140,החזר הוצאות ,48100,"  80,893 ","  86,608 ","  74,430 "
1,8,1,0,0,1,5,2,8,1,1825100181,הפרשות סוציאליות ,48100,"  141,758 ","  156,114 ","  144,859 "
2,8,1,0,0,1,5,2,8,1,1825100182,מיסים ועלויות ,48100,"  60,559 ","  66,596 ","  60,614 "
0,1,1,0,1,1,5,2,8,1,1825110110,שכר קובע )הוראה( ,48100,"  3,314,558 ","  3,428,389 ","  3,469,290 "
0,2,1,0,1,1,5,2,8,1,1825110120,תוספות שאינן בשכר קובע ,48100,"  19,643 ","  21,121 ","  17,132 "
0,3,1,0,1,1,5,2,8,1,1825110130,שעות נוספות ,48100,"  1,917 ","  2,006 ",  305 
0,4,1,0,1,1,5,2,8,1,1825110140,החזר הוצאות ,48100,"  136,535 ","  147,918 ","  97,288 "
1,8,1,0,1,1,5,2,8,1,1825110181,הפרשות סוציאליות ,48100,"  473,273 ","  486,316 ","  513,070 "
2,8,1,0,1,1,5,2,8,1,1825110182,מיסים ועלויות ,48100,"  246,246 ","  255,449 ","  254,784 "
9,8,2,0,1,1,5,2,8,1,1825110289,השתתפות בשי לחגים ,48100,"  16,764 ","  16,800 ","  17,000 "
0,2,4,0,1,1,5,2,8,1,1825110420,תחזוקת מבנים ,48100,  -   ,"  16,000 ","  16,000 "
1,3,4,0,1,1,5,2,8,1,1825110431,חשמל ,48100,"  79,524 ","  86,000 ","  73,000 "
2,3,4,0,1,1,5,2,8,1,1825110432,מים ,48100,"  1,965 ","  6,300 ","  3,100 "
4,3,4,0,1,1,5,2,8,1,1825110434,שרותי נקיון ,48100,"  67,805 ","  87,000 ","  107,184 "
5,3,4,0,1,1,5,2,8,1,1825110435,ביוב ,48100,  804 ,  -   ,  -   
0,4,4,0,1,1,5,2,8,1,1825110440,ביטוח מבנה ותכולה ,48100,"  4,600 ","  4,600 ","  4,700 "
2,4,4,0,1,1,5,2,8,1,1825110442,שיפוי עבור נזקים ,48100,  -   ,  -   ,  -   
0,5,5,0,1,1,5,2,8,1,1825110550,פרסום והדפסות ,48100,  -   ,  -   ,  -   
1,6,5,0,1,1,5,2,8,1,1825110561,צילום מסמכים ,48100,  -   ,  -   ,  -   
0,7,5,0,1,1,5,2,8,1,1825110570,מיכון קונסרבטוריון ,48100,"  18,095 ","  19,000 ","  19,200 "
7,2,7,0,1,1,5,2,8,1,1825110727,סולר לחימום ,48100,  -   ,  -   ,  -   
3,4,7,0,1,1,5,2,8,1,1825110743,"רכישת כלים)נגינה(,מכ.וצ. ",48100,  -   ,  -   ,  -   
3,5,7,0,1,1,5,2,8,1,1825110753,עבודות קבלניות ,48100,  -   ,  -   ,  -   
1,8,7,0,1,1,5,2,8,1,1825110781,אירועים מוזיקלים ,48100,  -   ,  -   ,"  20,000 "
0,5,8,0,1,1,5,2,8,1,1825110850,מילגות לתלמידים ,48100,"  51,771 ","  52,000 ","  52,000 "
1,1,8,0,0,2,5,2,8,1,1825200811,"סנפונייטה ישראלית ב""ש ",49500,"  760,000 ",  -   ,  -   
0,2,8,0,0,2,5,2,8,1,1825200820,תמיכה בתזמורות ,49500,  -   ,"  1,810,000 ","  1,812,000 "
1,7,8,0,0,2,5,2,8,1,1825200871,דמי שימוש באולם סינפוניטה,49500,  -   ,  -   ,  -   
2,7,8,0,0,2,5,2,8,1,1825200872,סינפונייטה/ארנונה ,49500,"  108,635 ",  -   ,  -   
3,7,8,0,0,2,5,2,8,1,1825200873,השתתפות סינפונייטה באולם ,49500,"  790,000 ",  -   ,  -   
6,8,9,0,0,2,5,2,8,1,1825200986,תמיכה מותנית בתזמורות ,49500,  -   ,  -   ,"  200,000 "
0,1,1,0,0,3,5,2,8,1,1825300110,שכר קובע ,48300,  -   ,  -   ,  -   
0,2,1,0,0,3,5,2,8,1,1825300120,תוספות שאינן בשכר קובע ,48300,  -   ,  -   ,  -   
0,3,1,0,0,3,5,2,8,1,1825300130,שעות נוספות ,48300,  -   ,  -   ,  -   
0,4,1,0,0,3,5,2,8,1,1825300140,החזר הוצאות ,48300,  -   ,  -   ,  -   
1,8,1,0,0,3,5,2,8,1,1825300181,הפרשות סוציאליות ,48300,  -   ,  -   ,  -   
2,8,1,0,0,3,5,2,8,1,1825300182,מיסים ועלויות ,48300,  -   ,  -   ,  -   
