,,,,,,,,,,חשבון ,שם חשבון ,מחלקה , ביצוע 2010  , תקציב 2011 מע , הצעת תקציב 20 
0,4,4,1,3,9,7,1,8,1,1817931440,ביטוח מבנה ותכולה ,46810,  533 ,"  3,200 ","  3,300 "
2,4,4,1,3,9,7,1,8,1,1817931442,שיפוי עבור נזקים ,46810,  -   ,  -   ,  -   
0,7,4,1,3,9,7,1,8,1,1817931470,ציוד משרדי ,46810,"  5,405 ","  6,600 ","  6,500 "
0,4,5,1,3,9,7,1,8,1,1817931540,הוצאות תקשורת ,46810,"  10,727 ","  11,900 ","  9,000 "
0,5,5,1,3,9,7,1,8,1,1817931550,פרסום והדפסות ,46810,  -   ,  -   ,  -   
1,6,5,1,3,9,7,1,8,1,1817931561,צילום מסמכים ,46810,"  1,344 ","  2,000 ","  2,000 "
0,8,5,1,3,9,7,1,8,1,1817931580,הוצאות אירגוניות ,46810,  -   ,  -   ,"  2,000 "
0,2,7,1,3,9,7,1,8,1,1817931720,חומרים ,46810,  -   ,"  1,000 ","  2,000 "
2,2,7,1,3,9,7,1,8,1,1817931722,העברה מיועדת ,46810,  -   ,  -   ,  -   
3,4,7,1,3,9,7,1,8,1,1817931743,רכישת כלים מכשירים וציוד ,46810,"  11,020 ","  11,500 ","  15,000 "
3,5,7,1,3,9,7,1,8,1,1817931753,עבודות קבלניות ,46810,  -   ,  -   ,"  10,000 "
0,1,1,0,4,9,7,1,8,1,1817940110,שכר קובע ,44500,  -   ,  -   ,"  63,464 "
0,2,1,0,4,9,7,1,8,1,1817940120,תוספות שאינן בשכר קובע ,44500,  -   ,  -   ,"  3,981 "
0,3,1,0,4,9,7,1,8,1,1817940130,שעות נוספות ,44500,  -   ,  -   ,"  1,178 "
0,4,1,0,4,9,7,1,8,1,1817940140,החזר הוצאות ,44500,  -   ,  -   ,"  6,683 "
1,8,1,0,4,9,7,1,8,1,1817940181,הפרשות סוציאליות ,44500,  -   ,  -   ,"  17,214 "
2,8,1,0,4,9,7,1,8,1,1817940182,מיסים ועלויות ,44500,  -   ,  -   ,"  5,951 "
0,5,5,0,4,9,7,1,8,1,1817940550,פרסום והדפסות ,44500,  -   ,  -   ,"  10,000 "
3,4,7,0,4,9,7,1,8,1,1817940743,רכישת כלים מכשירים וציוד ,44500,  -   ,  -   ,"  10,000 "
0,8,7,0,4,9,7,1,8,1,1817940780,הוצאות פעולה ,44500,  -   ,  -   ,"  25,000 "
1,8,7,0,4,9,7,1,8,1,1817940781,חינוך סביבתי ,44500,  -   ,  -   ,"  100,000 "
0,1,1,0,5,9,7,1,8,1,1817950110,שכר קובע (מנהלה( ,46310,"  260,880 ","  271,457 ","  323,343 "
0,2,1,0,5,9,7,1,8,1,1817950120,תוספות שאינן בשכר קובע ,46310,"  22,346 ","  22,894 ","  27,135 "
0,3,1,0,5,9,7,1,8,1,1817950130,שעות נוספות ,46310,"  6,081 ","  6,659 ","  5,589 "
0,4,1,0,5,9,7,1,8,1,1817950140,החזר הוצאות ,46310,"  11,047 ","  11,472 ","  12,386 "
1,8,1,0,5,9,7,1,8,1,1817950181,הפרשות סוציאליות ,46310,"  57,379 ","  59,411 ","  69,075 "
2,8,1,0,5,9,7,1,8,1,1817950182,מיסים ועלויות ,46310,"  22,960 ","  23,829 ","  28,894 "
0,2,4,0,5,9,7,1,8,1,1817950420,שיפוצי קיץ במוסדות חינוך ,44300,  -   ,  -   ,  -   
0,4,7,0,5,9,7,1,8,1,1817950740,בטיחות אש ,44000,  -   ,  -   ,  -   
0,5,7,0,5,9,7,1,8,1,1817950750,בדיקות מתקני משחק-א.חינוך,44000,  -   ,  -   ,  -   
8,8,7,0,5,9,7,1,8,1,1817950788,נאמני רכוש ומצילה ,47600,"  149,768 ",  -   ,  -   
0,5,8,0,5,9,7,1,8,1,1817950850,סיוע לתלמידים נזקקים ,44000,  -   ,  -   ,  -   
0,1,1,1,5,9,7,1,8,1,1817951110,שכר קובע(הוראה( ,46310,  -   ,  -   ,  -   
0,2,1,1,5,9,7,1,8,1,1817951120,תוספות שאינן בשכר קובע ,46310,  -   ,  -   ,  -   
0,4,1,1,5,9,7,1,8,1,1817951140,החזר הוצאות ,46310,  -   ,  -   ,  -   
1,8,1,1,5,9,7,1,8,1,1817951181,הפרשות סוציאליות ,46310,  -   ,  -   ,  -   
2,8,1,1,5,9,7,1,8,1,1817951182,מיסים ועלויות ,46310,  -   ,  -   ,  -   
0,2,4,1,5,9,7,1,8,1,1817951420,תחזוקת מבנים ,46310,"  19,960 ","  30,000 ","  30,000 "
1,3,4,1,5,9,7,1,8,1,1817951431,חשמל ,46310,"  112,649 ","  112,000 ","  107,400 "
2,3,4,1,5,9,7,1,8,1,1817951432,מים ,46310,  -   ,  -   ,  -   
4,3,4,1,5,9,7,1,8,1,1817951434,שרותי נקיון ,46310,"  70,126 ","  80,745 ","  134,561 "
5,3,4,1,5,9,7,1,8,1,1817951435,ביוב ,46310,  -   ,  -   ,  -   
0,4,4,1,5,9,7,1,8,1,1817951440,ביטוח מבנה ותכולה ,46310,"  1,333 ","  7,900 ","  8,300 "
2,4,4,1,5,9,7,1,8,1,1817951442,שיפוי עבור נזקים ,46310,  -   ,  -   ,  -   
0,4,5,1,5,9,7,1,8,1,1817951540,הוצאות תקשורת ,46310,"  7,621 ","  7,800 ","  6,000 "
2,2,7,1,5,9,7,1,8,1,1817951722,העברה מיועדת ,46310,  -   ,  -   ,  -   
0,8,7,1,5,9,7,1,8,1,1817951780,חוגים למדעים-משרד המדע ,46310,  -   ,"  82,320 ",  -   
0,3,9,1,5,9,7,1,8,1,1817951930,רכישת ציוד יסודי ,46310,  -   ,"  2,000 ","  2,000 "
5,0,1,0,6,9,7,1,8,1,1817960105,עובדים זמניים ,44300,  -   ,"  110,000 ","  110,000 "
0,2,4,0,6,9,7,1,8,1,1817960420,שיפוצי קיץ במוסדות חינוך ,44300,"  1,507,408 ","  1,658,500 ","  1,600,000 "
2,2,4,0,6,9,7,1,8,1,1817960422,תחזוקת מזגנים מינהל חינוך,44000,"  170,319 ","  170,000 ","  320,000 "
1,1,7,0,6,9,7,1,8,1,1817960711,הובלות בקבלנות ,44000,"  231,988 ","  250,000 ","  250,000 "
4,4,7,0,6,9,7,1,8,1,1817960744,אחזקת מחשבים במוסד.חינוך ,41200,"  46,100 ","  105,000 ","  105,000 "
0,5,7,0,6,9,7,1,8,1,1817960750,בדיקות מתקני משחק-א.חינוך,44000,"  40,070 ","  45,000 ","  50,000 "
1,5,7,0,6,9,7,1,8,1,1817960751,אחזקת מתקני משחק ,44000,  -   ,  -   ,  -   
2,5,7,0,6,9,7,1,8,1,1817960752,"בדיקת מערכות סינון בממדי""",44000,  -   ,  -   ,  -   
5,5,7,0,6,9,7,1,8,1,1817960755,בטיחות אש ,44000,"  98,555 ","  112,000 ","  112,000 "
0,5,8,0,6,9,7,1,8,1,1817960850,סיוע לתלמידים נזקקים ,44000,"  110,000 ","  130,500 ","  150,000 "
1,5,8,0,6,9,7,1,8,1,1817960851,"מלגות לתלמידים ע""ש טוביהו",44000,  -   ,"  12,000 ","  12,000 "
6,8,9,0,6,9,7,1,8,1,1817960986,ה.מ.-תחזוקת מזגנים מ.חינו,44000,  -   ,"  100,000 ",  -   
6,8,9,1,6,9,7,1,8,1,1817961986,ה.מ.שיפוצי קיץ במוסדות חי,44300,  -   ,"  500,000 ",  -   
0,8,7,0,0,0,8,1,8,1,1818000780,אולפנים ואולפניות ,46710,"  76,375 ","  38,000 ","  38,000 "
1,8,7,0,0,0,8,1,8,1,1818000781,"תהיל""ה ",46710,"  12,500 ","  90,000 ","  90,000 "
2,8,7,0,0,0,8,1,8,1,1818000782,קתדרה עממית ,46710,  -   ,"  40,000 ","  40,000 "
3,8,7,0,0,0,8,1,8,1,1818000783,"תהיל""ה-משרד גמלאים ",46710,"  57,611 ","  8,000 ","  8,000 "
0,1,1,0,0,1,9,1,8,1,1819100110,שכר קובע ,46200,"  4,792 ",  -   ,  -   
0,2,1,0,0,1,9,1,8,1,1819100120,תוספות שאינן בשכר קובע ,46200,  890 ,  -   ,  -   
0,3,1,0,0,1,9,1,8,1,1819100130,שעות נוספות ,46200,  46 ,  -   ,  -   
0,4,1,0,0,1,9,1,8,1,1819100140,החזר הוצאות ,46200,  787 ,  -   ,  -   
1,8,1,0,0,1,9,1,8,1,1819100181,הפרשות סוציאליות ,46200,"  1,012 ",  -   ,  -   
2,8,1,0,0,1,9,1,8,1,1819100182,מיסים ועלויות ,46200,  491 ,  -   ,  -   
0,2,4,0,0,1,9,1,8,1,1819100420,שיפוצי קיץ מוסדות ח.ח. ,46200,  -   ,  -   ,"  280,000 "
0,4,4,0,0,1,9,1,8,1,1819100440,ביטוח מבנה ותכולה ,46200,"  9,067 ","  53,400 ","  56,600 "
2,4,4,0,0,1,9,1,8,1,1819100442,שיפוי עבור נזקים ,46200,  -   ,  -   ,  -   
2,2,5,0,0,1,9,1,8,1,1819100522,ספרות מקצועית ,46200,  -   ,"  1,800 ","  1,800 "
0,5,7,0,0,1,9,1,8,1,1819100750,ביקורת מוסדות חינוך ,46200,  -   ,  -   ,  -   
5,5,7,0,0,1,9,1,8,1,1819100755,בטיחות אש ,46200,"  28,312 ","  28,500 ","  28,500 "
0,8,7,0,0,1,9,1,8,1,1819100780,הוצאות אחרות לפעולה ,46200,"  96,280 ","  70,000 ","  50,000 "
1,8,7,0,0,1,9,1,8,1,1819100781,יוזמות חינוכיות ופרוייקטי,46200,"  5,294 ","  20,000 ","  20,000 "
9,7,8,0,0,1,9,1,8,1,1819100879,מוסדות ח.ח. ניהול עצמי ,46200,"  400,000 ",  -   ,  -   
9,5,7,0,7,1,9,1,8,1,1819170759,"אבטחה מוס""ח בזמן חופשה ",46200,"  53,701 ","  70,000 ","  90,000 "
9,5,7,1,7,1,9,1,8,1,1819171759,אבטחת מוסדות חינוך ,46200,"  753,282 ","  850,662 ","  790,000 "
4,4,4,5,7,1,9,1,8,1,1819175444,ביטוח תאונות אישיות ,46200,  -   ,  -   ,  -   
0,1,7,8,7,1,9,1,8,1,1819178710,הסעות חינוך חרדי ,46200,  -   ,  -   ,  -   
1,1,7,8,7,1,9,1,8,1,1819178711,הסעות קבלניות חינוך חרדי ,46200,  -   ,  -   ,  -   
2,1,7,8,7,1,9,1,8,1,1819178712,הסעות פר קפיטא חינוך חרדי,46200,"  764,553 ","  700,000 ","  800,000 "
3,1,7,8,7,1,9,1,8,1,1819178713,הסעות חינוך מיוחד ,46200,"  777,768 ","  560,000 ","  607,137 "
2,8,7,9,7,1,9,1,8,1,1819179782,פעילות קיץ ,46200,"  78,000 ","  285,000 ","  180,000 "
1,3,4,0,0,2,9,1,8,1,1819200431,"חשמל-גנ""י ח.ח. ",46210,"  14,469 ",  -   ,  -   
2,3,4,0,0,2,9,1,8,1,1819200432,"מים-גנ""י ח.ח. ",46210,"  7,536 ",  -   ,  -   
5,3,4,0,0,2,9,1,8,1,1819200435,"ביוב-גנ""י ח.ח. ",46210,"  1,303 ",  -   ,  -   
0,6,7,0,1,2,9,1,8,1,1819210760,הזנה לאומית-משכן מאיר(חנה,46210,  -   ,"  31,000 ",  -   
9,7,8,0,1,2,9,1,8,1,1819210879,נ.עצמי-משכן מאיר ,46210,"  134,253 ","  135,000 ","  42,000 "
0,6,7,1,1,2,9,1,8,1,1819211760,הזנה לאומית משכן מאיר(מזל,46210,  -   ,"  31,000 ",  -   
9,7,8,0,2,2,9,1,8,1,1819220879,נ.עצמי-אוצר החיים ,46210,"  230,051 ","  230,051 ","  233,000 "
9,7,8,0,3,2,9,1,8,1,1819230879,נ.עצמי-בנות חייל ,46210,"  104,381 ","  104,381 ","  112,000 "
9,7,8,0,4,2,9,1,8,1,1819240879,נ.עצמי-באר מים חיים ,46210,"  74,579 ","  74,579 ","  70,000 "
9,7,8,0,5,2,9,1,8,1,1819250879,נ.עצמי-שובו ,46210,"  55,761 ","  55,761 ","  18,000 "
9,7,8,0,6,2,9,1,8,1,1819260879,נ.עצמי-רשת גני חמש ,46210,"  268,664 ","  284,664 ","  284,700 "
9,7,8,0,7,2,9,1,8,1,1819270879,נ.עצמי-שערי ציון ,46210,"  13,400 ","  13,400 ",  -   
9,7,8,0,8,2,9,1,8,1,1819280879,נ.עצמי-גני אגודת ישראל ,46210,"  174,600 ","  174,600 ","  174,600 "
9,7,8,0,9,2,9,1,8,1,1819290879,נ.עצמי-מצדיקי הרבים ,46210,"  160,376 ","  160,376 ","  107,000 "
9,7,8,1,9,2,9,1,8,1,1819291879,נ.עצמי-מרכז תורה וחסד ,46210,"  15,410 ","  15,410 ",  -   
9,7,8,2,9,2,9,1,8,1,1819292879,נ.עצמי-נטע ארז ,46210,"  79,416 ","  79,416 ","  79,500 "
1,3,4,0,0,3,9,1,8,1,1819300431,"חשמל-בתי""ס ח.ח. ",46220,"  2,850 ",  -   ,  -   
2,3,4,0,0,3,9,1,8,1,1819300432,"מים-בתי""ס ח.ח. ",46220,"  57,410 ",  -   ,  -   
5,3,4,0,0,3,9,1,8,1,1819300435,"ביוב-בתי""ס ח.ח. ",46220,"  8,719 ",  -   ,  -   
0,6,7,0,1,3,9,1,8,1,1819310760,משכן מאיר-הזנה לאומית ,46220,"  145,329 ","  191,817 ","  150,000 "
9,7,8,0,1,3,9,1,8,1,1819310879,נ.עצמי-משכן מאיר ,46220,"  209,874 ","  181,128 ","  186,140 "
0,6,7,0,2,3,9,1,8,1,1819320760,הזנה לאומית-אוצר החיים ,46220,"  189,105 ","  122,545 ","  130,000 "
0,8,7,0,2,3,9,1,8,1,1819320780,השתת.רשת מעיין-מנהלה ,46220,"  270,296 ","  217,922 ","  400,000 "
9,7,8,0,2,3,9,1,8,1,1819320879,נ.עצמי-אוצר החיים ,46220,"  321,542 ","  345,141 ","  363,370 "
0,6,7,0,3,3,9,1,8,1,1819330760,הזנה לאומית-בנות חייל ,46220,  -   ,  -   ,  -   
0,8,7,0,3,3,9,1,8,1,1819330780,השתת.רשת מעיין-מנהלה ,46220,"  268,555 ","  161,462 ","  300,000 "
9,7,8,0,3,3,9,1,8,1,1819330879,נ.עצמי-בנות חייל ,46220,"  249,580 ","  221,067 ","  238,950 "
0,6,7,0,4,3,9,1,8,1,1819340760,הזנה לאומית-באר מים חיים ,46220,"  121,787 ","  132,873 ","  92,000 "
0,8,7,0,4,3,9,1,8,1,1819340780,השתת.רשת מעיין-מנהלה ,46220,  -   ,  -   ,  -   
9,7,8,0,4,3,9,1,8,1,1819340879,נ.עצמי-באר מים חיים ,46220,"  126,617 ","  170,550 ","  154,145 "
0,1,1,0,5,3,9,1,8,1,1819350110,שכר קובע ,46220,"  232,088 ","  238,061 ","  260,771 "
0,2,1,0,5,3,9,1,8,1,1819350120,תוספות שאינן בשכר קובע ,46220,"  22,053 ","  21,947 ","  26,322 "
0,3,1,0,5,3,9,1,8,1,1819350130,שעות נוספות ,46220,"  11,548 ","  11,494 ","  12,357 "
0,4,1,0,5,3,9,1,8,1,1819350140,החזר הוצאות ,46220,"  8,184 ","  8,246 ","  8,485 "
1,8,1,0,5,3,9,1,8,1,1819350181,הפרשות סוציאליות ,46220,"  44,531 ","  45,536 ","  50,573 "
2,8,1,0,5,3,9,1,8,1,1819350182,מיסים ועלויות ,46220,"  20,833 ","  21,239 ","  24,109 "
9,7,8,0,5,3,9,1,8,1,1819350879,נ.עצמי-בית יעקב עיר ,46220,"  370,889 ","  277,200 ","  260,620 "
0,6,7,0,6,3,9,1,8,1,1819360760,הזנה לאומית-בית יעקב ד ,46220,  -   ,"  218,204 ",  -   
9,7,8,0,6,3,9,1,8,1,1819360879,נ.עצמי-בית יעקב ד ,46220,"  304,352 ","  261,861 ","  243,375 "
8,2,7,0,7,3,9,1,8,1,1819370728,סל תלמיד לעולי אתיופיה-שו,46220,  -   ,  -   ,  -   
0,6,7,0,7,3,9,1,8,1,1819370760,"הזנה לאומית-בי""ס שובו ",46220,"  148,004 ","  208,017 ","  150,000 "
1,8,7,0,7,3,9,1,8,1,1819370781,השתת.בשכר מזכירות-שובו ,46220,"  72,209 ","  69,142 ","  75,654 "
3,8,7,0,7,3,9,1,8,1,1819370783,השתת.בשכר שרתים-שובו ,46220,"  221,539 ","  215,494 ","  230,346 "
4,8,7,0,7,3,9,1,8,1,1819370784,השתת.בשכר סייעות כ.-שובו ,46220,"  133,451 ","  72,944 ","  138,843 "
9,7,8,0,7,3,9,1,8,1,1819370879,"נ.עצמי-בי""ס שובו ",46220,"  209,825 ","  181,128 ","  188,975 "
9,7,8,0,8,3,9,1,8,1,1819380879,נ.עצמי-נווה ציון מנחם ,46220,"  138,159 ","  140,118 ","  152,155 "
9,7,8,0,9,3,9,1,8,1,1819390879,נ.עצמי-נטע ארז ,46220,"  143,412 ","  155,347 ","  166,260 "
1,3,4,0,0,5,9,1,8,1,1819500431,"חשמל-בתי""ס תיכוניים ח.ח. ",46230,  -   ,  -   ,  -   
2,3,4,0,0,5,9,1,8,1,1819500432,"מים-בתי""ס תיכוניים ח.ח. ",46230,  -   ,  -   ,  -   
5,3,4,0,0,5,9,1,8,1,1819500435,"ביוב-בתי""ס תיכוניים ח.ח. ",46230,  -   ,  -   ,  -   
9,7,8,0,1,5,9,1,8,1,1819510879,נ.עצמי-בית חיה ורבקה ,46230,"  131,549 ","  131,549 ","  122,000 "
9,7,8,0,2,5,9,1,8,1,1819520879,נ.עצמי-תיכון אור מרגלית ,46230,"  65,821 ","  66,549 ","  94,000 "
9,7,8,0,3,5,9,1,8,1,1819530879,נ.עצמי-סמינר בית יעקב חדש,46230,"  148,961 ","  148,961 ","  143,000 "
9,7,8,0,4,5,9,1,8,1,1819540879,נ.עצמי-ישיבת תורת אור-עם ,46230,"  87,836 ","  87,836 ","  88,000 "
0,2,3,0,0,0,0,2,8,1,1820000320,פיצויים והסתגלויות ,84100,"  578,669 ",  -   ,  -   
0,1,1,0,0,0,1,2,8,1,1821000110,שכר קובע ,47000,"  229,889 ","  255,986 ","  244,385 "
0,2,1,0,0,0,1,2,8,1,1821000120,תוספות שאינן בשכר קובע ,47000,"  25,884 ","  28,230 ","  33,074 "
0,3,1,0,0,0,1,2,8,1,1821000130,שעות נוספות ,47000,  -   ,  -   ,  345 
0,4,1,0,0,0,1,2,8,1,1821000140,החזר הוצאות ,47000,"  41,854 ","  47,748 ","  48,391 "
1,8,1,0,0,0,1,2,8,1,1821000181,הפרשות סוציאליות ,47000,"  41,938 ","  45,753 ","  49,587 "
2,8,1,0,0,0,1,2,8,1,1821000182,מיסים ועלויות ,47000,"  22,581 ","  25,157 ","  25,091 "
8,8,2,0,0,0,1,2,8,1,1821000288,השתתפות בשי לחגים ,47000,"  59,132 ","  63,000 ","  68,600 "
0,4,4,0,0,0,1,2,8,1,1821000440,ביטוח ת.אישיות חוגי תרב.מ,47000,  -   ,"  6,000 ",  -   
1,1,5,0,0,0,1,2,8,1,1821000511,אירוח וכיבוד ,47000,  -   ,  -   ,  -   
2,2,5,0,0,0,1,2,8,1,1821000522,ספרות מקצועית ,47000,  -   ,  -   ,  -   
0,4,5,0,0,0,1,2,8,1,1821000540,הוצאות תקשורת ,47000,"  7,922 ","  8,500 ","  8,000 "
0,5,5,0,0,0,1,2,8,1,1821000550,פרסום והדפסות ,47000,  812 ,"  2,000 ","  2,000 "
1,6,5,0,0,0,1,2,8,1,1821000561,צילום מסמכים ,47000,  673 ,"  2,500 ","  2,500 "
0,8,5,0,0,0,1,2,8,1,1821000580,הוצאות אירגוניות ,47000,"  3,094 ","  6,000 ","  6,000 "
2,2,7,0,0,0,1,2,8,1,1821000722,הקצבה מיועדת ,47000,  -   ,  -   ,  -   
0,8,7,0,0,0,1,2,8,1,1821000780,הגשר הבנדורי ,47000,  -   ,  -   ,"  50,000 "
0,2,8,0,0,0,1,2,8,1,1821000820,תמיכות תרבות-חלוקה ,75300,  -   ,"  91,000 ","  91,000 "
0,2,8,0,0,0,2,2,8,1,1822000820,"שיל""ת-עמותה לקידום תיאטרו",75300,"  5,350 ",  -   ,  -   
0,8,7,0,4,2,2,2,8,1,1822240780,ארועי חינוך ותרבות ,49100,"  38,060 ","  38,000 ","  50,000 "
1,8,7,0,4,2,2,2,8,1,1822240781,יוזמות תרבות ,49100,  -   ,  -   ,  -   
2,8,7,0,4,2,2,2,8,1,1822240782,הקצבת משרד התרבות זמר ומח,49100,  -   ,  -   ,  -   
3,8,7,0,4,2,2,2,8,1,1822240783,חבורות זמר ,49100,"  49,500 ","  49,500 ","  50,000 "
4,8,7,0,4,2,2,2,8,1,1822240784,השתתפות באירועים במשכן ,49100,  -   ,  -   ,  -   
5,8,7,0,4,2,2,2,8,1,1822240785,סל תרבות ,49100,  -   ,  -   ,  -   
0,1,1,0,0,0,3,2,8,1,1823000110,שכר קובע ,49200,"  751,354 ","  845,130 ","  831,523 "
0,2,1,0,0,0,3,2,8,1,1823000120,תוספות שאינן בשכר קובע ,49200,"  114,017 ","  123,448 ","  106,057 "
0,3,1,0,0,0,3,2,8,1,1823000130,שעות נוספות ,49200,"  38,889 ","  42,147 ","  30,531 "
0,4,1,0,0,0,3,2,8,1,1823000140,החזר הוצאות ,49200,"  69,039 ","  70,629 ","  57,746 "
1,8,1,0,0,0,3,2,8,1,1823000181,הפרשות סוציאליות ,49200,"  153,498 ","  170,221 ","  177,478 "
2,8,1,0,0,0,3,2,8,1,1823000182,מיסים ועלויות ,49200,"  73,837 ","  81,869 ","  79,476 "
0,2,4,0,0,0,3,2,8,1,1823000420,תחזוקת מבנים ,49200,"  21,028 ","  60,000 ","  60,000 "
1,3,4,0,0,0,3,2,8,1,1823000431,חשמל ,49200,"  157,050 ","  169,000 ","  135,600 "
2,3,4,0,0,0,3,2,8,1,1823000432,מים ,49200,"  11,496 ","  12,000 ","  11,000 "
3,3,4,0,0,0,3,2,8,1,1823000433,חומרי נקיון ,49200,  -   ,  -   ,  -   
4,3,4,0,0,0,3,2,8,1,1823000434,שרותי נקיון ,49200,"  122,306 ","  144,625 ","  175,000 "
5,3,4,0,0,0,3,2,8,1,1823000435,ביוב ,49200,"  1,318 ",  -   ,  -   
0,4,4,0,0,0,3,2,8,1,1823000440,ביטוח מבנה ותכולה ,49200,"  2,717 ","  16,000 ","  17,000 "
2,4,4,0,0,0,3,2,8,1,1823000442,שיפוי עבור נזקים ,49200,  -   ,  -   ,  -   
0,7,4,0,0,0,3,2,8,1,1823000470,הוצאות משרדיות ,49200,"  1,505 ","  2,000 ","  2,000 "
2,2,5,0,0,0,3,2,8,1,1823000522,ספרות מקצועית ועתונות ,49200,  -   ,  -   ,  -   
3,2,5,0,0,0,3,2,8,1,1823000523,דמי חבר א.מנהלי ספריות ,49200,  175 ,  600 ,  600 
4,2,5,0,0,0,3,2,8,1,1823000524,מינויים ,49200,  -   ,"  3,000 ","  3,000 "
0,5,5,0,0,0,3,2,8,1,1823000550,פרסום והדפסות ,49200,  -   ,"  5,000 ","  5,000 "
1,6,5,0,0,0,3,2,8,1,1823000561,צילום מסמכים ,49200,  -   ,"  5,000 ","  5,000 "
5,7,5,0,0,0,3,2,8,1,1823000575,אחזקת תוכנות ,49200,  -   ,"  10,000 ","  12,000 "
0,8,5,0,0,0,3,2,8,1,1823000580,הוצאות אירגוניות ,49200,  -   ,"  5,000 ","  5,000 "
3,4,7,0,0,0,3,2,8,1,1823000743,רכישת כלים מכשירים וציוד ,49200,"  7,061 ","  16,000 ","  16,000 "
4,4,7,0,0,0,3,2,8,1,1823000744,רכישת ספרים ,49200,  -   ,  -   ,  -   
3,5,7,0,0,0,3,2,8,1,1823000753,עבודות קבלניות ,49200,  -   ,  -   ,  -   
9,5,7,0,0,0,3,2,8,1,1823000759,אבטחה בספריה עירונית ,49200,"  67,173 ","  72,000 ","  80,000 "
0,8,7,0,0,0,3,2,8,1,1823000780,עידוד הקריאה ,49200,  -   ,  -   ,"  30,000 "
1,8,7,0,0,0,3,2,8,1,1823000781,צעיר בגן ,49200,  -   ,  -   ,  -   
2,8,7,0,0,0,3,2,8,1,1823000782,"הוצאות ע""ח הכנסה ",49200,"  2,150 ",  -   ,  -   
2,3,4,0,0,1,4,2,8,1,1824100432,"מים-מתנ""ס פאני קפלן ",49500,  -   ,  -   ,  -   
5,3,4,0,0,1,4,2,8,1,1824100435,"ביוב-מתנ""ס פאני קפלן ",49500,  -   ,  -   ,  -   
0,4,4,0,0,1,4,2,8,1,1824100440,ביטוח מבנה ותכולה-מ.קפלן ,49500,  800 ,"  4,700 ","  5,000 "
2,4,4,0,0,1,4,2,8,1,1824100442,שיפוי עבור נזקים-מ.קפלן ,49500,  -   ,  -   ,  -   
0,7,8,0,0,1,4,2,8,1,1824100870,"מתנ""ס פאני קפלן ",49500,"  310,000 ","  310,000 ","  310,000 "
0,1,1,0,0,2,4,2,8,1,1824200110,שכר קובע ,49500,"  429,272 ","  441,605 ","  248,682 "
0,2,1,0,0,2,4,2,8,1,1824200120,תוספות שאינן בשכר קובע ,49500,"  12,423 ","  12,691 ","  7,294 "
0,3,1,0,0,2,4,2,8,1,1824200130,שעות נוספות ,49500,"  39,600 ","  40,435 ","  21,467 "
0,4,1,0,0,2,4,2,8,1,1824200140,החזר הוצאות ,49500,"  47,328 ","  50,198 ","  27,316 "
1,8,1,0,0,2,4,2,8,1,1824200181,הפרשות סוציאליות ,49500,"  116,514 ","  119,772 ","  66,789 "
2,8,1,0,0,2,4,2,8,1,1824200182,מיסים ועלויות ,49500,"  42,712 ","  43,986 ","  24,727 "
0,4,4,0,0,2,4,2,8,1,1824200440,ביטוח מבנה ,49500,"  9,733 ","  57,400 ","  60,800 "
2,4,4,0,0,2,4,2,8,1,1824200442,שיפוי עבור נזקים-מ.תרבות ,49500,  -   ,  -   ,  -   
1,3,7,0,0,2,4,2,8,1,1824200731,דלק ,49500,"  19,581 ","  18,000 ",  -   
5,3,7,0,0,2,4,2,8,1,1824200735,השכרת רכב ,49500,"  40,398 ","  41,800 ",  -   
0,7,8,0,0,2,4,2,8,1,1824200870,השתתפות בחברת כיוונים ,49500,"  4,436,250 ","  4,436,250 ","  5,000,250 "
1,7,8,0,0,2,4,2,8,1,1824200871,השתתפות בשכר חב.כיוונים ,49500,"  2,695,600 ","  2,849,600 ","  2,849,600 "
2,7,8,0,0,2,4,2,8,1,1824200872,השתת.בפעולות חב.כיוונים ,49500,"  2,714,100 ","  2,769,100 ","  4,749,100 "
3,7,8,0,0,2,4,2,8,1,1824200873,"מתנ""ס ע""ש לוין-ארנונה ",49500,"  40,429 ","  41,000 ","  41,000 "
6,7,8,0,0,2,4,2,8,1,1824200876,עולם הילד-כיוונים ,49500,"  165,052 ","  165,000 ","  165,000 "
0,7,8,1,0,2,4,2,8,1,1824201870,"פעילות תנ""ס-כיוונים ",49500,  -   ,  -   ,"  890,000 "
1,7,8,1,0,2,4,2,8,1,1824201871,"הפעלת מתנסי""ם ועולם הילד ",49500,  -   ,  -   ,"  700,000 "
2,7,8,1,0,2,4,2,8,1,1824201872,"אחזקת מתנסי""ם-כיוונים ",49500,  -   ,  -   ,"  150,000 "
6,8,9,1,0,2,4,2,8,1,1824201986,ה.מ.השתתפות בחברת כיוונים,49500,  -   ,"  564,000 ",  -   
6,8,9,2,0,2,4,2,8,1,1824202986,"הוצאה מותנית תנ""ס ",49500,  -   ,"  890,000 ",  -   
6,8,9,3,0,2,4,2,8,1,1824203986,ה.מ.הפעלת מתנסים ועולם הי,49500,  -   ,"  700,000 ",  -   
6,8,9,4,0,2,4,2,8,1,1824204986,הוצאה מותנית אחזקת מתנסים,49500,  -   ,"  150,000 ",  -   
