חשבון ,,פרק,שם חשבון ,מחלקה ,מקורי 2015 ,ביצוע עד ספטמ,תקציב 2016-כו,תקציב בסיס 2016,מותנה 2016 
1841040120,841040120,84,תוספות שלא נכללות בשכר ,5841000,266000,239600,272000,272000,0
1841040130,841040130,84,שעות נוספות ,5841000,68000,67400,88000,79200,8800
1841040140,841040140,84,החזר הוצאות רכב ,5841000,349000,299000,364000,364000,0
1841040141,841040141,84,החזר הוצאות אחר ,5841000,138000,118400,158000,158000,0
1841040181,841040181,84,הפרשות סוציאליות ,5841000,472000,366100,489000,489000,0
1841040182,841040182,84,מיסים ועלויות ,5841000,383000,309600,423000,423000,0
1841040471,841040471,84,מ.צילום מחלקה יג' ,5841000,4700,0,5200,5200,0
1841040540,841040540,84,דואר וטלפון - י ,5841000,40000,21700,40000,40000,0
1841050110,841050110,84,השכר הקובע ,5841000,1848000,1369900,1949000,1949000,0
1841050120,841050120,84,תוספות שלא נכללות בשכר ,5841000,294000,265700,329000,329000,0
1841050130,841050130,84,שעות נוספות ,5841000,121000,89500,129000,116100,12900
1841050140,841050140,84,החזר הוצאות רכב ,5841000,267000,233100,328000,328000,0
1841050141,841050141,84,החזר הוצאות אחר ,5841000,140000,113900,163000,163000,0
1841050181,841050181,84,הפרשות סוציאליות ,5841000,375000,297300,428000,428000,0
1841050182,841050182,84,מיסים ועלויות ,5841000,353000,269600,394000,394000,0
1841050471,841050471,84,מ.צילום שיקום מוגבלויות ,5841000,7000,0,7700,7700,0
1841060110,841060110,84,השכר הקובע ,5841000,906000,693800,963000,963000,0
1841060120,841060120,84,תוספות שלא נכללות בשכר ,5841000,115000,125600,151000,151000,0
1841060130,841060130,84,שעות נוספות ,5841000,38000,29000,40000,36000,4000
1841060140,841060140,84,החזר הוצאות רכב ,5841000,172000,107800,163000,163000,0
1841060141,841060141,84,החזר הוצאות אחר ,5841000,41000,43600,60000,60000,0
1841060181,841060181,84,הפרשות סוציאליות ,5841000,165000,135300,184000,184000,0
1841060182,841060182,84,מיסים ועלויות ,5841000,169000,126500,184000,184000,0
1841060471,841060471,84,מ.צילום מחלקה לעבודה קהיל,5841000,4700,0,5200,5200,0
1842200760,842200760,84,מיזם הזנחה - ילד ונוער ,5842200,630000,232500,830000,830000,0
1842201840,842201840,84,מקלטים לנשים מוכות 025100,5842200,463000,236700,463000,463000,0
1842202760,842202760,84,צרכים מיוחדים ,5842200,0,0,0,0,0
1842202841,842202841,84,עזרה ליולדות ,5842200,72000,0,72000,72000,0
1842203840,842203840,84,משפחות במצוקה בקהילה 5410,5842200,698000,670500,698000,698000,0
1842203841,842203841,84,תגבור למשפחות במצוקה בקהי,5842200,196000,0,196000,146000,50000
1842205840,842205840,84,טיפול בדרי רחוב 1025510 ,5842200,1000000,858100,1273000,1273000,0
1842206840,842206840,84,מס.ארציות לדרי רחוב 25511,5842200,301000,72900,301000,301000,0
1842207810,842207810,84,קמחא דפסחא ,5842200,118000,118000,118000,118000,0
1842207811,842207811,84,חלוקת סלי מזון לראש השנה ,5842200,83000,263800,83000,83000,0
1842207840,842207840,84,סיוע למשפחות עם ילדים 418,5842200,581300,532200,587600,587600,0
1842211840,842211840,84,צרכים מיוחדים שעת חרום 11,5842200,651000,-40000,691000,691000,0
1842212840,842212840,84,דרי רחוב רב בעייתי 025512,5842200,20000,0,20000,20000,0
1842213840,842213840,84,מרכזי תעסוקה עירוניים 613,5842200,3779000,20000,3779000,3779000,0
1842401840,842401840,84,סדנאות למשפחה 1026040 ,5842400,113000,2600,113000,113000,0
1842402840,842402840,84,טיפול בפרט ובמשפחה 026041,5842400,0,0,0,0,0
1842403840,842403840,84,מרכזי טיפול באלימות 26090,5842400,536700,328300,590000,590000,0
1842404840,842404840,84,מס. טיפ.לגברים אלימים 093,5842400,59100,63300,63000,63000,0
1842407840,842407840,84,תכנית למניעת אלימות 39630,5842400,38700,23600,38700,38700,0
1842408840,842408840,84,תחנות לטיפול במשפחה 26042,5842400,23000,21200,36000,36000,0
1842409840,842409840,84,נושמים לרווחה ,5842400,2190000,22400,729900,729900,0
1843240772,843240772,84,מים טיפות חלב ,5335000,30000,20300,30000,30000,0
1843500471,843500471,84,מכונת צילום מרכז הורים יל,5843500,3500,0,3700,3700,0
1843500760,843500760,84,צהרונים ,5843500,390000,285200,390000,390000,0
1843500810,843500810,84,ועדת הנחות למועדוניות ,5843500,54000,0,54000,54000,0
1843500840,843500840,84,ת. לאומית ילד ונוער 38400,5843500,2162400,1537500,2162400,2162400,0
1843501471,843501471,84,מכונת צילום הורים ילדים י,5843500,3500,0,3700,3700,0
1843501760,843501760,84,הוצאות מרכז הורים ילדים ,5843500,14000,0,14000,14000,0
1843501840,843501840,84,טיפול במשפחות אומנה 38413,5843500,891000,751100,975000,975000,0
1843502840,843502840,84,מרכזי הורים -וילדים 39442,5843500,688800,346900,691200,691200,0
1843503840,843503840,84,יצירת קשר הורים-ילדים 414,5843500,153300,129800,157700,157700,0
1843504840,843504840,84,טיפול בילד בקהילה 1039440,5843500,3537000,3026600,3537000,3537000,0
1843504930,843504930,84,ציוד בסיסי לתלמידים ,5843500,59000,25100,59000,59000,0
1843505840,843505840,84,מועדוניות משותפות 1039441,5843500,426700,106000,426700,426700,0
1843507760,843507760,84,קייטנות ובריכות ,5843500,200000,200000,200000,200000,0
1843507810,843507810,84,בית רשת ,5843500,300000,279100,300000,300000,0
1843507840,843507840,84,טיפול בפגיעות מיניות 9483,5843500,97000,132600,120000,120000,0
1843508760,843508760,84,גמל'א ,5843500,69000,55600,69000,69000,0
1843508840,843508840,84,בדיקות פסיכולוגיות 039482,5843500,16000,45100,42300,42300,0
1843509760,843509760,84,תוכנית אפיקים ,5843500,36000,0,36000,36000,0
1843510760,843510760,84,מיזם קיץ ,5843500,0,0,0,0,0
1843800840,843800840,84,אחזקת ילדים בפנימיות 8410,5843800,26491000,20986700,28418500,28418500,0
1843801840,843801840,84,תוכנית עם הפנים לקהילה 17,5843800,0,8500,0,0,0
1843900441,843900441,84,ביטוח ילדי משפחתונים ,5843900,20000,200,18000,18000,0
1843900810,843900810,84,מעונות יום-תמ'ת ,5843900,4800000,4310700,4800000,4800000,0
1843900840,843900840,84,ילדים במעונות יום 1039010,5843900,13145100,9372800,13846300,13846300,0
1844300840,844300840,84,אחזקת במעונות א. ותיק 410,5844300,16058900,8564300,11862200,11862200,0
1844301840,844301840,84,נופשון לאזרח ותיק 1042430,5844300,26700,55500,53300,53300,0
1844400750,844400750,84,תכנית למאבק באלימות כלפי ,5844400,90000,67500,90000,90000,0
1844400840,844400840,84,מועדונים לא. ותיק 1043430,5844400,400000,400000,400000,400000,0
1844400930,844400930,84,הצטיידות מועדוני קשישים ,5844400,20000,4100,20000,20000,0
1844401760,844401760,84,טיפולי שיניים לנזקקים ,5844400,83000,12800,83000,83000,0
1844401840,844401840,84,טיפול בקהילה א.ותיק 43440,5844400,510000,522200,510000,510000,0
1844402760,844402760,84,שיניים תותבות לקשישים ,5844400,64000,0,64000,64000,0
1844402840,844402840,84,מועדונים תכנית העשרה 3431,5844400,40000,0,40000,40000,0
1844404840,844404840,84,שירותים לניצולי שואה 3446,5844400,135000,140000,140000,140000,0
1844404841,844404841,84,טיפול בזקן ובקהילה ,5844400,29000,0,0,0,0
1844405760,844405760,84,מועדוני קשישים ,5844400,1325000,1083300,1525000,1375000,150000
1844405840,844405840,84,מיגון וציוד ביתי ,5844400,15000,0,15000,15000,0
1844406760,844406760,84,שכונה תומכת ,5844400,60000,30000,60000,60000,0
1844406840,844406840,84,שכונה תומכת 1043510 ,5844400,260000,243100,260000,260000,0
1844407840,844407840,84,תעסוקת במועדון א.ותיק 432,5844400,146700,109000,146700,146700,0
1844408840,844408840,84,טיפול שיניים לקשיש 043441,5844400,19800,0,19800,19800,0
1844409840,844409840,84,סיוע לניצולי שואה 1043446,5844400,100000,-2300,102300,102300,0
1844500760,844500760,84,פרוייקט ניצולי שואה ,5844500,50000,44500,50000,50000,0
1844500840,844500840,84,מסגרות יומיות לא. ותיק 10,5844500,1333000,1133600,1333000,1333000,0
1844501840,844501840,84,מועדונים מועשרים 1043412 ,5844500,0,361300,464000,464000,0
1844502810,844502810,84,מרכז יום לקשיש ,5844500,43000,12300,43000,43000,0
1844502840,844502840,84,מופת נצולי שואה 1043413 ,5844500,0,0,0,0,0
1844503840,844503840,84,ק. תומכת ניצולי שואה 3414,5844500,0,0,0,0,0
1844900840,844900840,84,מועדון לעולים העשרה 43448,5844400,24500,24400,40000,40000,0
1845100840,845100840,84,סדור מפגרים במוסדות 56410,5845100,30912200,25213800,33939300,33939300,0
1845101840,845101840,84,"מעון ממשלתי - מש""ה 871920",5845100,4680000,2536000,4680000,4680000,0
1845102840,845102840,84,החזקת אוטיסטים במסגרות 50,5845100,3118000,2891400,3944700,3944700,0
1845103840,845103840,84,טיפול בהורים ובילדיהם 040,5845100,533300,473300,533300,533300,0
1845104840,845104840,84,מ.יום שיקומי לאוטיסט 2112,5845100,1058000,62600,1058000,1058000,0
1845105840,845105840,84,נופשונים וקייטנות 0881110,5845100,173300,115000,173300,173300,0
1845106840,845106840,84,משפחות אומנה למפגר 856400,5845100,85300,82600,90700,90700,0
1845107840,845107840,84,משפחות אומנה לשיקום 56401,5845100,48000,35900,48000,48000,0
1845108840,845108840,84,מועדוניות לילדים 0881042 ,5845100,369300,139600,369300,369300,0
1845109840,845109840,84,סביבה תומכת 0856411 ,5845100,828000,356400,828000,828000,0
1845111840,845111840,84,מ.יום ותעסוקה לבוגרים ,5845100,466700,228800,466700,466700,0
1845112840,845112840,84,הסעות לאוטיסים 0881041 ,5845100,66700,0,66700,66700,0
1845201840,845201840,84,מפגרים במעון אמוני 855410,5845200,86400,54200,86400,86400,0
1845202780,845202780,84,מעון לילך הוצאות בגין הכנ,5845200,10000,3100,10000,10000,0
1845202840,845202840,84,מפגרים במעון טפולי 855420,5845200,4677000,4091200,5183000,5183000,0
1845203441,845203441,84,ביטוח תלמידים מעון יום שי,5845200,2000,0,2000,2000,0
1845203760,845203760,84,מעון יובלים טיפולים פרא-ר,5845200,562000,465200,562000,562000,0
1845203840,845203840,84,מ.יום שיקומי למפגר 622111,5845200,89500,0,89500,89500,0
1845204760,845204760,84,פרא-רפואי המרכז לגיל הרך ,5845200,562000,534600,562000,562000,0
1845204840,845204840,84,"מעשי""ם 0855470 ",5845400,2493500,2045700,2681900,2681900,0
1845205760,845205760,84,טיפולים הידרותרפיים ,5845200,40000,40000,40000,40000,0
1845300840,845300840,84,שרותים תומכים למפגר 55430,5845300,143000,80500,171000,171000,0
1845301840,845301840,84,נופשונים למפגר 0855920 ,5845300,542000,365700,542000,542000,0
1845302840,845302840,84,מועדונים חברתיים למפגר 33,5845300,187000,40600,266700,266700,0
1845303840,845303840,84,הסעות למ.יום למפגר 855431,5845300,600000,655200,600000,600000,0
1846100840,846100840,84,ילדים עוורים במוסדות 2410,5846100,228000,98200,228000,228000,0
1846300840,846300840,84,שיקום העיוור בקהילה 62083,5846300,86700,62000,86700,86700,0
1846302840,846302840,84,הדרכת עוור ובני ביתו 2430,5846300,346700,205200,346700,346700,0
1846400840,846400840,84,מפעלי שיקום לעוור 0662080,5846400,69300,46900,69300,69300,0
1846402471,846402471,84,מכונות צילום ,5846400,3500,0,3900,3900,0
1846402840,846402840,84,מפעלי תעסוקה ומועדון 2082,5846400,606700,788600,1066700,1066700,0
1846500840,846500840,84,אחזת נכים בפנימיות 621040,5846500,7992300,6162100,8583900,8583900,0
1846501840,846501840,84,אחזקת נכים במש.אומנה 1041,5846500,764500,333500,764500,764500,0
1846600840,846600840,84,תעסוקה מוגנת למוגבל 22010,5846600,766700,1123200,1386700,1386700,0
1846601840,846601840,84,מס.יום לילד המוגבל 622090,5846600,713000,538700,935300,935300,0
1846602840,846602840,84,תכנית מעבר 622012 ,5846600,226700,139000,266700,266700,0
1846700760,846700760,84,קהילה נגישה ,5846700,0,0,0,0,0
1846700840,846700840,84,תוכניות לילד החריג 622020,5846700,293300,208700,293300,293300,0
1846701840,846701840,84,מרכזים להתפתחות הילד 9043,5846700,0,0,0,0,0
1846702840,846702840,84,הסעות נכים 0622015 ,5846700,346700,520600,346700,346700,0
1846703840,846703840,84,מ.יום שיקומי לנכים 622110,5846700,2872000,2286500,2872000,2872000,0
1846704840,846704840,84,נופשונים להבראה 0622140 ,5846700,166700,103000,166700,166700,0
1846705840,846705840,84,הסעות למעון יום שיקומי 13,5846700,600000,492500,906700,906700,0
1846706840,846706840,84,ליווי למעון יום שיקומי 14,5846700,133000,258600,333300,333300,0
1846707840,846707840,84,מסיכון לסיכוי 0622021 ,5846700,460000,347900,464400,464400,0
1846710840,846710840,84,תעסוקה נתמכת לנכים 622350,5846700,600000,251400,600000,600000,0
1846711840,846711840,84,חלופה למ.יום שיקומיים 115,5846700,253300,108600,551300,551300,0
1846712840,846712840,84,מועדון חברתי לבוגרים 2142,5846700,206700,145900,228300,228300,0
1846714840,846714840,84,עמית למשפחה 622214 ,5846700,37500,0,37500,37500,0
1846715840,846715840,84,איתור לתעסוקה 622013 ,5846700,40000,35000,40000,40000,0
1846716840,846716840,84,מרכז יום לנכים קשים 22260,5846700,0,0,0,0,0
1846800840,846800840,84,מרכזי איבחון ושיקום 18010,5846800,246700,57800,80000,80000,0
1846801840,846801840,84,שיקום נכים בקהילה 0622210,5846800,73300,39100,84000,84000,0
1846801841,846801841,84,"מועדון עירוני לנכים - מע""",5846800,49000,36500,49000,49000,0
1846802840,846802840,84,נכים קשים בקהילה 0621090 ,5846800,65600,109300,134600,134600,0
1846803841,846803841,84,מועדון חרשים ,5846800,32000,21200,32000,32000,0
1846804840,846804840,84,בוגרים עיוורים בקהילה 120,5846800,440000,359600,440000,440000,0
1846805840,846805840,84,ילדים עיוורים בקהילה 2121,5846800,90700,10000,99000,99000,0
1847100840,847100840,84,טיפול בנוער ובצעירים 4023,5847100,685000,565300,685000,685000,0
1847103840,847103840,84,טפול בנערות במצוקה 165420,5847100,90700,29600,90700,90700,0
1847105840,847105840,84,בית נועם 1124260 ,5847100,0,0,0,0,0
1847106840,847106840,84,מיתרים חרדים 1164161 ,5847100,1030700,704800,1030700,1030700,0
1847106841,847106841,84,נוער חרדי מנותק- עירייה ,5847100,0,0,0,0,0
1847107840,847107840,84,נוער וצעיר. חוץ ביתי 5426,5847100,128000,198500,198500,198500,0
1847108840,847108840,84,"פרוייקט עד""י 1165427 ",5847100,172000,159600,660000,660000,0
1847111840,847111840,84,תוכנית מעטפת מבחן נוער 00,5847100,219500,167300,220000,220000,0
1847112840,847112840,84,בתים חמים לנערות 1165428 ,5847100,877000,637500,928000,928000,0
